        Time / ns                i1 (8)/real
               93.270599                   -0.0064647407
               93.334442                   -0.0058518867
               93.398285                   -0.0052119903
                93.46212                   -0.0045460337
               93.525963                   -0.0038552764
               93.589806                   -0.0031412458
               93.653641                   -0.0024057992
               93.717484                   -0.0016510879
               93.781326                  -0.00087960041
               93.845161                  -9.4182207e-05
               93.909004                   0.00070202642
               93.972847                    0.0015055047
               94.036682                    0.0023124444
               94.100525                    0.0031187404
               94.164368                    0.0039199656
               94.228203                    0.0047114552
               94.292046                    0.0054883221
               94.355888                    0.0062454469
               94.419724                     0.006977607
               94.483566                    0.0076794135
               94.547409                    0.0083454428
               94.611244                    0.0089702383
               94.675087                    0.0095483884
                94.73893                     0.010074566
               94.802765                     0.010543584
               94.866608                     0.010950478
                94.93045                     0.011290505
               94.994286                     0.011559254
               95.058128                     0.011752684
               95.121971                     0.011867157
               95.185806                     0.011899508
               95.249649                     0.011847082
               95.313492                     0.011707786
               95.377335                     0.011480118
                95.44117                     0.011163205
               95.505013                     0.010756814
               95.568855                     0.010261404
                95.63269                    0.0096781179
               95.696533                    0.0090088099
               95.760376                    0.0082560172
               95.824211                    0.0074229944
               95.888054                    0.0065136766
               95.951897                     0.005532694
               96.015732                    0.0044852821
               96.079575                    0.0033773282
               96.143417                    0.0022152893
               96.207253                    0.0010061577
               96.271095                  -0.00024256273
               96.334938                   -0.0015229858
               96.398773                   -0.0028267882
               96.462616                   -0.0041453792
               96.526459                   -0.0054698898
               96.590294                   -0.0067912862
               96.654137                   -0.0081004417
               96.717979                   -0.0093881702
               96.781815                    -0.010645343
               96.845657                    -0.011862955
                 96.9095                    -0.013032198
               96.973335                    -0.014144513
               97.037178                    -0.015191678
               97.101021                    -0.016165899
               97.164856                    -0.017059851
               97.228699                    -0.017866736
               97.292542                     -0.01858037
               97.356377                    -0.019195199
               97.420219                    -0.019706396
               97.484062                    -0.020109849
               97.547897                    -0.020402243
                97.61174                    -0.020581057
               97.675583                    -0.020644631
               97.739418                    -0.020592116
               97.803261                    -0.020423541
               97.867104                    -0.020139802
               97.930939                    -0.019742643
               97.994781                    -0.019234642
               98.058624                    -0.018619228
               98.122459                    -0.017900603
               98.186302                    -0.017083734
               98.250145                    -0.016174324
                98.31398                     -0.01517876
               98.377823                    -0.014104048
               98.441666                    -0.012957758
               98.505501                    -0.011748012
               98.569344                    -0.010483327
               98.633186                   -0.0091726361
               98.697021                   -0.0078251623
               98.760864                   -0.0064503718
               98.824707                   -0.0050578797
               98.888542                   -0.0036573848
               98.952385                   -0.0022585958
               99.016228                  -0.00087113859
               99.080063                    0.0004955082
               99.143906                    0.0018320843
               99.207748                    0.0031296243
               99.271584                    0.0043795467
               99.335426                    0.0055736732
               99.399269                    0.0067043537
               99.463104                    0.0077644549
               99.526947                    0.0087474864
                99.59079                    0.0096475678
               99.654625                     0.010459544
               99.718468                     0.011178983
                99.78231                     0.011802209
               99.846146                     0.012326324
               99.909988                     0.012749233
               99.973831                     0.013069649
               100.03767                     0.013287087
               100.10151                     0.013401876
               100.16535                     0.013415121
               100.22919                     0.013328705
               100.29303                     0.013145284
               100.35687                     0.012868186
               100.42071                     0.012501471
               100.48455                     0.012049783
               100.54839                     0.011518403
               100.61223                      0.01091311
               100.67607                     0.010240198
               100.73991                    0.0095063429
               100.80375                    0.0087186238
               100.86759                     0.007884372
               100.93143                    0.0070111672
               100.99527                    0.0061067264
               101.05911                    0.0051788604
               101.12296                    0.0042354073
               101.18679                    0.0032841465
               101.25063                    0.0023327398
               101.31448                    0.0013886639
               101.37831                   0.00045915836
               101.44215                  -0.00044883625
                 101.506                   -0.0013287351
               101.56983                   -0.0021743765
               101.63367                   -0.0029800104
               101.69752                    -0.003740435
               101.76135                   -0.0044509224
                101.8252                   -0.0051073362
               101.88904                   -0.0057061128
               101.95287                   -0.0062442538
               102.01672                   -0.0067194141
               102.08056                   -0.0071298294
               102.14439                   -0.0074743647
               102.20824                   -0.0077524655
               102.27208                   -0.0079641817
               102.33591                   -0.0081101293
               102.39976                   -0.0081914682
                102.4636                   -0.0082098823
               102.52744                   -0.0081675183
               102.59128                    -0.008066982
               102.65512                   -0.0079112696
               102.71896                   -0.0077037578
                102.7828                      -0.0074481
               102.84664                    -0.007148237
               102.91048                   -0.0068082972
               102.97432                   -0.0064325961
               103.03816                   -0.0060255392
                 103.102                   -0.0055915704
               103.16584                   -0.0051351874
               103.22968                   -0.0046608117
               103.29352                   -0.0041727885
               103.35736                   -0.0036753432
                103.4212                   -0.0031725098
               103.48504                   -0.0026681325
               103.54888                   -0.0021658121
               103.61272                   -0.0016688812
               103.67656                   -0.0011803985
                103.7404                  -0.00070307386
               103.80424                  -0.00023932321
               103.86808                   0.00020877978
               103.93192                   0.00063951383
               103.99577                    0.0010514815
                104.0596                    0.0014436401
               104.12344                     0.001815269
               104.18729                    0.0021659599
               104.25112                    0.0024956129
               104.31496                    0.0028044088
               104.37881                    0.0030927761
               104.44265                    0.0033613949
               104.50648                     0.003611133
               104.57033                    0.0038430316
               104.63417                     0.004058294
               104.69801                    0.0042582201
               104.76185                    0.0044441973
               104.82569                    0.0046176501
               104.88953                    0.0047800345
               104.95337                    0.0049327887
               105.01721                     0.005077295
               105.08105                    0.0052148653
               105.14489                    0.0053467411
               105.20873                    0.0054740096
               105.27257                    0.0055976487
               105.33641                    0.0057184715
               105.40025                    0.0058371141
               105.46409                    0.0059540384
               105.52793                    0.0060695293
               105.59177                    0.0061836671
               105.65561                    0.0062963478
               105.71945                     0.006407294
               105.78329                    0.0065160287
               105.84713                    0.0066219182
               105.91097                    0.0067241704
               105.97482                    0.0068218382
               106.03865                    0.0069138645
               106.10249                    0.0069990787
               106.16634                    0.0070762336
               106.23017                     0.007144006
               106.29401                    0.0072010532
               106.35786                    0.0072459984
               106.42169                    0.0072774882
               106.48553                    0.0072942139
               106.54938                    0.0072949026
               106.61321                     0.007278387
               106.67706                    0.0072435858
                106.7409                    0.0071895598
               106.80473                     0.007115501
               106.86858                    0.0070207748
               106.93242                    0.0069049248
               106.99625                    0.0067676813
                107.0601                    0.0066089588
               107.12394                    0.0064289062
               107.18777                    0.0062278607
               107.25162                    0.0060063945
               107.31546                    0.0057652886
                107.3793                    0.0055055283
               107.44314                    0.0052283043
               107.50698                    0.0049350061
               107.57082                    0.0046272078
               107.63466                    0.0043066512
                107.6985                    0.0039752387
               107.76234                    0.0036350023
               107.82618                     0.003288107
               107.89002                    0.0029368075
               107.95386                    0.0025834402
                108.0177                    0.0022303963
               108.08154                    0.0018800974
               108.14538                    0.0015349597
               108.20922                    0.0011974245
               108.27306                   0.00086984003
                108.3369                   0.00055453868
               108.40074                   0.00025374143
               108.46458                  -3.0426476e-05
               108.52842                   -0.0002959673
               108.59226                   -0.0005410203
               108.65611                  -0.00076391152
               108.71994                  -0.00096312555
               108.78378                    -0.001137341
               108.84763                   -0.0012854445
               108.91146                     -0.00140654
                108.9753                   -0.0014999633
               109.03915                   -0.0015652537
               109.10298                   -0.0016022236
               109.16682                   -0.0016108686
               109.23067                   -0.0015914723
                109.2945                   -0.0015445101
               109.35835                   -0.0014707129
               109.42219                   -0.0013710088
               109.48602                   -0.0012465484
               109.54987                   -0.0010986971
               109.61371                  -0.00092898577
               109.67754                  -0.00073912658
               109.74139                  -0.00053099985
               109.80523                  -0.00030663918
               109.86906                   -6.818078e-05
               109.93291                   0.00018211447
               109.99675                   0.00044189807
               110.06059                   0.00070875272
               110.12443                   0.00098021969
               110.18827                     0.001253786
               110.25211                    0.0015269635
               110.31595                    0.0017972471
               110.37979                    0.0020621854
               110.44363                    0.0023193485
               110.50747                     0.002566414
               110.57131                    0.0028011235
               110.63515                    0.0030213189
               110.69899                     0.003224974
               110.76283                    0.0034102025
               110.82667                     0.003575254
               110.89051                    0.0037185606
               110.95435                    0.0038387123
               111.01819                    0.0039344714
               111.08203                    0.0040048133
               111.14587                    0.0040489025
               111.20971                    0.0040660999
               111.27355                    0.0040559564
               111.33739                    0.0040182522
               111.40123                    0.0039529484
               111.46507                     0.003860228
               111.52892                    0.0037404422
               111.59275                    0.0035941456
               111.65659                    0.0034220903
               111.72044                    0.0032251636
               111.78427                    0.0030044515
               111.84811                    0.0027611831
               111.91196                    0.0024967254
               111.97579                    0.0022125544
               112.03963                    0.0019102739
               112.10348                    0.0015915924
               112.16731                    0.0012582821
               112.23116                   0.00091218989
                 112.295                    0.0005552005
               112.35883                   0.00018924121
               112.42268                  -0.00018373806
               112.48652                  -0.00056180457
               112.55035                  -0.00094302208
                112.6142                   -0.0013255039
               112.67804                   -0.0017073724
               112.74187                   -0.0020868445
               112.80572                   -0.0024621913
               112.86956                   -0.0028317433
                112.9334                   -0.0031939391
               112.99724                   -0.0035473204
               113.06108                   -0.0038905183
               113.12492                   -0.0042222734
               113.18876                   -0.0045414516
                113.2526                   -0.0048470343
               113.31644                   -0.0051381136
               113.38028                    -0.005413902
               113.44412                   -0.0056737354
               113.50797                   -0.0059170583
                113.5718                   -0.0061434316
               113.63564                   -0.0063525247
               113.69949                   -0.0065440875
               113.76332                   -0.0067180023
               113.82716                   -0.0068741878
               113.89101                     -0.00701269
               113.95484                   -0.0071335835
               114.01868                    -0.007237033
               114.08253                   -0.0073232343
               114.14636                   -0.0073924614
               114.21021                   -0.0074449666
               114.27405                   -0.0074810726
               114.33788                   -0.0075011044
               114.40173                   -0.0075054071
               114.46557                   -0.0074943011
                114.5294                   -0.0074681477
               114.59325                   -0.0074272566
               114.65709                   -0.0073719569
               114.72092                   -0.0073025529
               114.78477                   -0.0072193467
               114.84861                   -0.0071225804
               114.91245                    -0.007012533
               114.97629                   -0.0068894303
               115.04013                   -0.0067535122
               115.10397                   -0.0066049965
               115.16781                   -0.0064440905
               115.23165                   -0.0062710163
               115.29549                   -0.0060859872
               115.35933                   -0.0058892481
               115.42317                   -0.0056810756
               115.48701                   -0.0054617282
               115.55085                   -0.0052315453
               115.61469                   -0.0049908976
               115.67853                   -0.0047402093
               115.74237                   -0.0044799568
               115.80621                   -0.0042107068
               115.87005                   -0.0039330698
               115.93389                    -0.003647767
               115.99773                   -0.0033555757
               116.06157                   -0.0030573737
               116.12541                   -0.0027541427
               116.18925                   -0.0024469395
               116.25309                   -0.0021369162
               116.31693                   -0.0018253169
               116.38078                   -0.0015134772
               116.44461                     -0.00120281
               116.50845                  -0.00089481246
                116.5723                  -0.00059103832
               116.63613                  -0.00029310878
               116.69997                  -2.6979608e-06
               116.76382                   0.00027849383
               116.82765                   0.00054873305
               116.89149                   0.00080629071
               116.95534                    0.0010494329
               117.01917                     0.001276445
               117.08302                    0.0014856698
               117.14686                    0.0016755007
               117.21069                    0.0018443993
               117.27454                    0.0019909383
               117.33838                    0.0021137877
               117.40221                    0.0022117558
               117.46606                    0.0022837848
                117.5299                     0.002329011
               117.59373                    0.0023467157
               117.65758                    0.0023363822
               117.72142                    0.0022977083
               117.78526                    0.0022305904
                117.8491                    0.0021351618
               117.91294                    0.0020117846
               117.97678                    0.0018610484
               118.04062                    0.0016837863
               118.10446                     0.001481061
                118.1683                    0.0012541827
               118.23214                    0.0010046967
               118.29598                   0.00073434605
               118.35982                   0.00044510199
               118.42366                   0.00013915256
                118.4875                  -0.00018115634
               118.55134                  -0.00051329558
               118.61518                  -0.00085458072
               118.67902                   -0.0012021983
               118.74286                    -0.001553243
                118.8067                   -0.0019047041
               118.87054                   -0.0022535301
               118.93438                   -0.0025966365
               118.99822                    -0.002930921
               119.06207                   -0.0032533216
                119.1259                   -0.0035608278
               119.18974                   -0.0038504966
               119.25359                   -0.0041195191
               119.31742                   -0.0043652067
               119.38126                   -0.0045850244
               119.44511                   -0.0047766464
               119.50894                    -0.004937957
               119.57278                   -0.0050670537
               119.63663                   -0.0051623094
               119.70046                   -0.0052223625
               119.76431                    -0.005246127
               119.82815                   -0.0052328231
               119.89198                   -0.0051819887
               119.95583                   -0.0050934763
               120.01967                   -0.0049674325
                120.0835                   -0.0048043584
               120.14735                   -0.0046050441
               120.21119                   -0.0043706065
               120.27502                   -0.0041024615
               120.33887                   -0.0038023104
               120.40271                   -0.0034721284
               120.46655                   -0.0031141604
               120.53039                    -0.002730876
               120.59423                   -0.0023249665
               120.65807                   -0.0018993135
               120.72191                   -0.0014569509
               120.78575                   -0.0010010746
               120.84959                  -0.00053494435
               120.91343                  -6.1933053e-05
               120.97727                   0.00041456075
               121.04111                   0.00089113612
               121.10495                    0.0013644011
               121.16879                    0.0018310087
               121.23263                    0.0022877182
               121.29647                    0.0027313924
               121.36031                    0.0031590213
               121.42415                    0.0035677752
               121.48799                    0.0039550308
               121.55183                    0.0043183635
               121.61567                    0.0046555968
               121.67951                    0.0049647973
               121.74335                    0.0052443109
               121.80719                    0.0054927683
               121.87103                    0.0057090921
               121.93488                    0.0058924849
               121.99871                    0.0060424637
               122.06255                    0.0061588492
                122.1264                    0.0062417411
               122.19023                    0.0062915473
               122.25407                    0.0063089458
               122.31792                    0.0062948666
               122.38175                    0.0062505114
               122.44559                    0.0061773113
               122.50944                    0.0060768998
               122.57328                    0.0059511061
               122.63712                    0.0058019343
               122.70096                    0.0056315227
                122.7648                    0.0054421234
               122.82864                    0.0052360962
               122.89248                    0.0050158426
               122.95632                     0.004783798
               123.02016                    0.0045424146
                 123.084                     0.004294137
               123.14784                    0.0040413463
               123.21168                    0.0037863494
               123.27552                    0.0035313726
               123.33936                    0.0032785414
                123.4032                    0.0030298191
               123.46704                    0.0027870364
               123.53088                    0.0025518567
               123.59472                    0.0023257579
               123.65856                    0.0021100412
                123.7224                    0.0019058036
               123.78624                    0.0017139559
               123.85008                    0.0015351868
               123.91393                    0.0013700036
               123.97776                    0.0012187164
                124.0416                    0.0010814389
               124.10545                   0.00095810427
               124.16928                   0.00084847736
               124.23312                   0.00075216417
               124.29697                   0.00066863524
                124.3608                   0.00059722603
               124.42464                   0.00053716311
               124.48849                   0.00048759519
               124.55232                   0.00044758577
               124.61617                   0.00041616088
               124.68001                   0.00039230892
               124.74384                   0.00037498857
               124.80769                   0.00036321601
               124.87153                   0.00035598167
               124.93536                   0.00035237073
               124.99921                     0.000351483
               125.06305                   0.00035252838
               125.12688                   0.00035479612
               125.19073                   0.00035769003
               125.25457                   0.00036071037
               125.31841                   0.00036347861
               125.38225                   0.00036574301
               125.44609                   0.00036739247
               125.50993                   0.00036842431
               125.57377                   0.00036896809
               125.63761                   0.00036929225
               125.70145                   0.00036974141
               125.76529                    0.0003708186
               125.82913                   0.00037308008
               125.89297                   0.00037720505
               125.95681                   0.00038390522
               126.02065                   0.00039397689
               126.08449                   0.00040823416
               126.14833                   0.00042753923
               126.21217                   0.00045273101
               126.27601                   0.00048465331
               126.33985                   0.00052411307
               126.40369                   0.00057183864
               126.46753                   0.00062853954
               126.53137                   0.00069479988
               126.59521                   0.00077111291
               126.65905                   0.00085786491
               126.72289                   0.00095529249
               126.78674                    0.0010635026
               126.85057                    0.0011824418
               126.91441                    0.0013119049
               126.97826                    0.0014515171
               127.04209                    0.0016007376
               127.10593                    0.0017588554
               127.16978                    0.0019249755
               127.23361                    0.0020980767
               127.29745                    0.0022769412
                127.3613                    0.0024602257
               127.42513                    0.0026464309
               127.48898                    0.0028339555
               127.55282                    0.0030210717
               127.61665                    0.0032059646
                127.6805                    0.0033867403
               127.74434                    0.0035614655
               127.80817                    0.0037281569
               127.87202                    0.0038848347
               127.93586                     0.004029525
               127.99969                    0.0041602836
               128.06354                    0.0042752414
               128.12738                    0.0043725823
               128.19122                    0.0044506351
               128.25507                    0.0045078192
               128.31889                    0.0045427145
               128.38274                    0.0045540594
               128.44658                    0.0045407834
               128.51042                    0.0045020147
               128.57426                    0.0044370913
               128.63811                    0.0043455702
               128.70193                    0.0042272527
               128.76578                    0.0040821778
               128.82962                    0.0039106226
               128.89346                    0.0037131249
               128.95731                    0.0034904608
               129.02115                    0.0032436466
               129.08498                     0.002973929
               129.14882                    0.0026828172
               129.21266                    0.0023719931
                129.2765                    0.0020433704
               129.34035                    0.0016990375
               129.40419                    0.0013412604
               129.46802                   0.00097244384
               129.53186                   0.00059513334
                129.5957                   0.00021196483
               129.65955                  -0.00017432237
               129.72339                   -0.0005609548
               129.78723                  -0.00094511453
               129.85106                   -0.0013239784
                129.9149                   -0.0016947606
               129.97874                   -0.0020546929
               130.04259                   -0.0024011177
               130.10643                   -0.0027314508
               130.17027                   -0.0030432278
                130.2341                   -0.0033341476
               130.29794                   -0.0036020624
               130.36179                   -0.0038450139
               130.42563                   -0.0040612523
               130.48947                   -0.0042492347
               130.55331                    -0.004407675
               130.61714                   -0.0045355093
               130.68098                   -0.0046319459
               130.74483                   -0.0046964618
               130.80867                   -0.0047287806
               130.87251                   -0.0047289128
               130.93636                   -0.0046971166
               131.00018                   -0.0046339305
               131.06403                   -0.0045401743
               131.12787                   -0.0044168755
               131.19171                   -0.0042653391
               131.25555                   -0.0040870802
                131.3194                   -0.0038838412
               131.38322                   -0.0036575755
               131.44707                   -0.0034103876
               131.51091                   -0.0031445629
               131.57475                   -0.0028625268
                131.6386                    -0.002566847
               131.70244                   -0.0022601546
               131.76627                   -0.0019451746
               131.83011                    -0.001624673
               131.89395                   -0.0013014654
               131.95779                  -0.00097834703
               132.02164                  -0.00065810699
               132.08548                  -0.00034348466
               132.14931                  -3.7154052e-05
               132.21315                   0.00025830191
               132.27699                   0.00054039306
               132.34084                   0.00080678205
               132.40468                    0.0010552659
               132.46852                    0.0012838023
               132.53235                    0.0014905329
               132.59619                    0.0016737955
               132.66003                     0.001832123
               132.72388                    0.0019642739
               132.78772                    0.0020692172
               132.85156                    0.0021461721
               132.91539                     0.002194559
               132.97923                    0.0022140704
               133.04308                      0.00220458
               133.10692                    0.0021662642
               133.17076                    0.0020994551
                133.2346                    0.0020047638
               133.29843                    0.0018829813
               133.36227                    0.0017351253
               133.42612                    0.0015623906
               133.48996                    0.0013661655
                133.5538                    0.0011479988
               133.61765                    0.0009095922
               133.68147                   0.00065280497
               133.74532                   0.00037957111
               133.80916                   9.1979819e-05
                 133.873                  -0.00020784224
               133.93684                  -0.00051765778
               134.00069                  -0.00083522801
               134.06451                    -0.001158256
               134.12836                   -0.0014844456
                134.1922                   -0.0018115119
               134.25604                   -0.0021371923
               134.31989                    -0.002459279
               134.38373                   -0.0027756244
               134.44756                   -0.0030841485
                134.5114                   -0.0033828809
               134.57524                   -0.0036699371
               134.63908                   -0.0039435634
               134.70293                   -0.0042021507
               134.76677                   -0.0044442038
                134.8306                   -0.0046683904
               134.89444                   -0.0048735356
               134.95828                   -0.0050586271
               135.02213                   -0.0052228025
               135.08597                   -0.0053653782
               135.14981                   -0.0054858401
               135.21364                   -0.0055838437
               135.27748                   -0.0056591849
               135.34132                   -0.0057118577
               135.40517                   -0.0057419837
               135.46901                   -0.0057498473
               135.53285                   -0.0057358705
               135.59668                   -0.0057006152
               135.66052                   -0.0056447559
               135.72437                   -0.0055690883
               135.78821                   -0.0054745157
               135.85205                   -0.0053620348
               135.91589                   -0.0052327137
               135.97972                   -0.0050876867
               136.04356                   -0.0049281563
               136.10741                   -0.0047553498
               136.17125                   -0.0045705563
               136.23509                   -0.0043750475
               136.29893                   -0.0041701212
               136.36278                   -0.0039570811
               136.42661                   -0.0037372038
               136.49045                   -0.0035117534
               136.55429                   -0.0032819479
               136.61813                   -0.0030489808
               136.68198                   -0.0028139863
               136.74582                   -0.0025780573
               136.80965                   -0.0023422209
               136.87349                   -0.0021074382
               136.93733                   -0.0018746183
               137.00117                   -0.0016446045
               137.06502                   -0.0014181517
               137.12886                   -0.0011959643
               137.19269                  -0.00097868033
               137.25653                  -0.00076686003
               137.32037                  -0.00056101219
               137.38422                  -0.00036158151
               137.44806                  -0.00016894935
                137.5119                    1.653501e-05
               137.57573                   0.00019459547
               137.63957                   0.00036496806
               137.70341                   0.00052745978
               137.76726                   0.00068188109
                137.8311                   0.00082809327
               137.89494                   0.00096595532
               137.95877                    0.0010953598
               138.02261                    0.0012162097
               138.08646                    0.0013284216
                138.1503                    0.0014319012
               138.21414                    0.0015265654
               138.27798                    0.0016123516
               138.34181                     0.001689157
               138.40565                    0.0017569091
                138.4695                    0.0018155144
               138.53334                    0.0018648825
               138.59718                    0.0019049287
               138.66103                    0.0019355568
               138.72485                    0.0019566875
                138.7887                    0.0019682364
               138.85254                    0.0019701365
               138.91638                    0.0019623237
               138.98022                    0.0019447721
               139.04407                    0.0019174587
               139.10789                    0.0018804114
               139.17174                    0.0018336638
               139.23558                    0.0017773153
               139.29942                    0.0017114861
               139.36327                    0.0016363638
               139.42711                    0.0015521722
               139.49094                    0.0014592054
               139.55478                    0.0013578117
               139.61862                    0.0012484104
               139.68246                    0.0011314779
               139.74631                     0.001007558
               139.81015                   0.00087726722
               139.87398                    0.0007412968
               139.93782                     0.000600392
               140.00166                    0.0004553716
               140.06551                   0.00030711424
               140.12935                   0.00015656116
               140.19319                   4.6970208e-06
               140.25702                  -0.00014742457
               140.32086                  -0.00029872995
                140.3847                  -0.00044809657
               140.44855                  -0.00059438258
               140.51239                   -0.0007364194
               140.57623                  -0.00087304995
               140.64006                   -0.0010030917
                140.7039                   -0.0011253892
               140.76775                   -0.0012387967
               140.83159                    -0.001342222
               140.89543                   -0.0014345902
               140.95927                   -0.0015148886
                141.0231                   -0.0015821798
               141.08694                   -0.0016355712
               141.15079                   -0.0016742783
               141.21463                   -0.0016975814
               141.27847                   -0.0017048853
               141.34232                   -0.0016956837
               141.40614                   -0.0016695925
               141.46999                   -0.0016263288
               141.53383                   -0.0015657406
               141.59767                   -0.0014877936
               141.66151                   -0.0013925934
               141.72536                   -0.0012803603
               141.78918                   -0.0011514527
               141.85303                    -0.001006339
               141.91687                  -0.00084562309
               141.98071                  -0.00067001773
               142.04456                  -0.00048036414
                142.1084                   -0.0002776038
               142.17223                  -6.2781968e-05
               142.23607                   0.00016298107
               142.29991                   0.00039844165
               142.36375                   0.00064231228
                142.4276                   0.00089322339
               142.49144                     0.001149761
               142.55527                    0.0014104565
               142.61911                     0.001673813
               142.68295                    0.0019383063
                142.7468                    0.0022024163
               142.81064                    0.0024646088
               142.87448                    0.0027233572
               142.93831                    0.0029771794
               143.00215                    0.0032246257
               143.06599                    0.0034642592
               143.12984                     0.003694745
               143.19368                    0.0039147595
               143.25752                     0.004123101
               143.32135                    0.0043186313
               143.38519                    0.0045002759
               143.44904                    0.0046670819
               143.51288                    0.0048181857
               143.57672                    0.0049528223
               143.64056                    0.0050703501
