Time (ns)	Input signal	Output signal
273.4	0	0.065712039
273.5	0	0.078139951
273.6	0	0.08849136
273.7	0	0.096444222
273.8	0	0.102137923
273.9	0	0.105610093
274	0	0.106988442
274.1	0	0.106308092
274.2	0	0.103815111
274.3	0	0.099769086
274.4	0	0.094231671
274.5	0	0.087772073
274.6	0	0.080260312
274.7	0	0.07239008
274.8	0	0.064276426
274.9	0	0.056201063
275	0	0.048788735
275.1	0	0.041756752
275.2	0	0.035864108
275.3	0	0.031134544
275.4	0	0.027780613
275.5	0	0.026152739
275.6	0	0.026066407
275.7	0	0.027872737
275.8	0	0.03150634
275.9	0	0.037021087
276	0	0.044319179
276.1	0	0.053328006
276.2	0	0.063896277
276.3	0	0.07580611
276.4	0	0.088985649
276.5	0	0.10289557
276.6	0	0.117654494
276.7	0	0.132657911
276.8	0	0.1476737
276.9	0	0.162440823
277	0	0.176295858
277.1	0	0.189477192
277.2	0	0.201197887
277.3	0	0.211267605
277.4	0	0.219659178
277.5	0	0.225700925
277.6	0	0.229599525
277.7	0	0.230894417
277.8	0	0.229620859
277.9	0	0.225645983
278	0	0.21890342
278.1	0	0.209526381
278.2	0	0.197452611
278.3	0	0.182960096
278.4	0	0.165992921
278.5	0	0.147097515
278.6	0	0.126118648
278.7	0	0.103666712
278.8	0	0.08004855
278.9	0	0.055295739
279	0	0.030326659
279.1	0	0.004810546
279.2	0	-0.020280731
279.3	0	-0.044721712
279.4	0	-0.068407269
279.5	0	-0.090520903
279.6	0	-0.11130779
279.7	0	-0.130033296
279.8	0	-0.146548813
279.9	0	-0.160812469
280	0	-0.172358918
280.1	0	-0.181413114
280.2	0	-0.187663303
280.3	0	-0.191153972
280.4	0	-0.191912592
280.5	0	-0.190096029
280.6	0	-0.185697349
280.7	0	-0.179039506
280.8	0	-0.170311755
280.9	0	-0.159625741
281	0	-0.147640925
281.1	0	-0.134171226
281.2	0	-0.120052635
281.3	0	-0.105312102
281.4	0	-0.09024387
281.5	0	-0.075665418
281.6	0	-0.06134679
281.7	0	-0.048006873
281.8	0	-0.035887347
281.9	0	-0.025019642
282	0	-0.016086856
282.1	0	-0.008765722
282.2	0	-0.003568403
282.3	0	-0.000569217
282.4	0	0.000330588
282.5	0	-0.001004924
282.6	0	-0.004541657
282.7	0	-0.010063629
282.8	0	-0.017528473
282.9	0	-0.026847905
283	0	-0.037389874
283.1	0	-0.049538425
283.2	0	-0.06243563
283.3	0	-0.075936977
283.4	0	-0.089801932
283.5	0	-0.1035647
283.6	0	-0.117009418
283.7	0	-0.129590911
283.8	0	-0.141072973
283.9	0	-0.151326553
284	0	-0.15954294
284.1	0	-0.166067356
284.2	0	-0.170287014
284.3	0	-0.172005159
284.4	0	-0.171364037
284.5	0	-0.167890571
284.6	0	-0.161784349
284.7	0	-0.153015609
284.8	0	-0.141555337
284.9	0	-0.127562389
285	0	-0.111277941
285.1	0	-0.092601684
285.2	0	-0.072129122
285.3	0	-0.049935308
285.4	0	-0.026274769
285.5	0	-0.001879388
285.6	0	0.02368785
285.7	0	0.049277961
285.8	0	0.074885538
285.9	0	0.100158428
286	0	0.124361106
286.1	0	0.147775156
286.2	0	0.169517448
286.3	0	0.1894876
286.4	0	0.207615084
286.5	0	0.223205778
286.6	0	0.236541793
286.7	0	0.247116544
286.8	0	0.254995337
286.9	0	0.260096843
287	0	0.262362734
287.1	0	0.261876033
287.2	0	0.258716668
287.3	0	0.25297326
287.4	0	0.244683851
287.5	0	0.234369711
287.6	0	0.221758179
287.7	0	0.207624394
287.8	0	0.191933898
287.9	0	0.17495126
288	0	0.157260376
288.1	0	0.138679134
288.2	0	0.120093223
288.3	0	0.101293616
288.4	0	0.082694397
288.5	0	0.064862948
288.6	0	0.047450196
288.7	0	0.031195134
288.8	0	0.016049167
288.9	0	0.002090909
289	0	-0.010354616
289.1	0	-0.021441757
289.2	0	-0.030992304
289.3	0	-0.038985153
289.4	0	-0.045533925
289.5	0	-0.050707567
289.6	0	-0.054341546
289.7	0	-0.056894493
289.8	0	-0.058282309
289.9	0	-0.058658988
290	0	-0.058451816
290.1	0	-0.057341135
290.2	0	-0.056012404
290.3	0	-0.054299919
290.4	0	-0.052561021
290.5	0	-0.051022435
290.6	0	-0.049519503
290.7	0	-0.048530012
290.8	0	-0.047983361
290.9	0	-0.048064324
291	0	-0.048888325
291.1	0	-0.05032345
291.2	0	-0.052548996
291.3	0	-0.055560745
291.4	0	-0.059304414
291.5	0	-0.063679456
291.6	0	-0.068767658
291.7	0	-0.074276589
291.8	0	-0.080236787
291.9	0	-0.08648877
292	0	-0.092753472
292.1	0	-0.099175387
292.2	0	-0.105286016
292.3	0	-0.11110722
292.4	0	-0.116542937
292.5	0	-0.121078315
292.6	0	-0.125198173
292.7	0	-0.128194827
292.8	0	-0.130239841
292.9	0	-0.131317502
293	0	-0.131080945
293.1	0	-0.129820378
293.2	0	-0.127240179
293.3	0	-0.123466495
293.4	0	-0.118532586
293.5	0	-0.112420744
293.6	0	-0.105243015
293.7	0	-0.097074343
293.8	0	-0.088116719
293.9	0	-0.07828969
294	0	-0.068066464
294.1	0	-0.057187728
294.2	0	-0.046166523
294.3	0	-0.035034817
294.4	0	-0.023851248
294.5	0	-0.013081925
294.6	0	-0.002347139
294.7	0	0.007657118
294.8	0	0.017052747
294.9	0	0.025759518
295	0	0.033431537
295.1	0	0.040458164
295.2	0	0.04634325
295.3	0	0.051216412
295.4	0	0.055089113
295.5	0	0.057875276
295.6	0	0.059767507
295.7	0	0.060693213
295.8	0	0.060776948
295.9	0	0.060093188
296	0	0.058816203
296.1	0	0.056910594
296.2	0	0.054823209
296.3	0	0.052368688
296.4	0	0.049835718
296.5	0	0.047495549
296.6	0	0.045114488
296.7	0	0.043247474
296.8	0	0.041751514
296.9	0	0.040823284
297	0	0.040620261
297.1	0	0.041059923
297.2	0	0.042366776
297.3	0	0.044474321
297.4	0	0.04734507
297.5	0	0.05112479
297.6	0	0.055592734
297.7	0	0.060844403
297.8	0	0.06673649
297.9	0	0.07306338
298	0	0.079857271
298.1	0	0.086876518
298.2	0	0.093920076
298.3	0	0.100929465
298.4	0	0.107684189
298.5	0	0.113933141
298.6	0	0.119632856
298.7	0	0.124478312
298.8	0	0.128327671
298.9	0	0.131155794
299	0	0.132568395
299.1	0	0.132713549
299.2	0	0.13126855
299.3	0	0.128267044
299.4	0	0.123694454
299.5	0	0.117335301
299.6	0	0.109440652
299.7	0	0.099864905
299.8	0	0.088744955
299.9	0	0.07620173
300	0	0.062297182
300.1	0	0.047185608
300.2	0	0.03106942
300.3	0	0.014138245
300.4	0	-0.003392406
300.5	0	-0.021198617
300.6	0	-0.03931717
300.7	0	-0.057204436
300.8	0	-0.074727642
300.9	0	-0.091698968
301	0	-0.107656045
301.1	0	-0.122749121
301.2	0	-0.13634034
301.3	0	-0.148457791
301.4	0	-0.158945916
301.5	0	-0.167442557
301.6	0	-0.174110387
301.7	0	-0.178610497
301.8	0	-0.180985318
301.9	0	-0.181203926
302	0	-0.179249844
302.1	0	-0.175163701
302.2	0	-0.16906782
302.3	0	-0.160973331
302.4	0	-0.151066551
302.5	0	-0.139590746
302.6	0	-0.126515861
302.7	0	-0.112348744
302.8	0	-0.097110213
302.9	0	-0.081100685
303	0	-0.064723592
303.1	0	-0.047833884
303.2	0	-0.031174061
303.3	0	-0.014780087
303.4	0	0.001160762
303.5	0	0.016113543
303.6	0	0.030300551
303.7	0	0.043104687
303.8	0	0.054482834
303.9	0	0.064372575
304	0	0.072441628
304.1	0	0.078846804
304.2	0	0.083316664
304.3	0	0.085864447
304.4	0	0.086552102
304.5	0	0.085405546
304.6	0	0.082388789
304.7	0	0.07774605
304.8	0	0.071493182
304.9	0	0.063814999
305	0	0.055045054
305.1	0	0.045002223
305.2	0	0.034338714
305.3	0	0.023022389
305.4	0	0.011308972
305.5	0	-0.000301599
305.6	0	-0.012103467
305.7	0	-0.023259579
305.8	0	-0.033906467
305.9	0	-0.0437676
306	0	-0.052468467
306.1	0	-0.06012569
306.2	0	-0.066284139
306.3	0	-0.071000831
306.4	0	-0.074135132
306.5	0	-0.075512286
306.6	0	-0.075303404
306.7	0	-0.073256945
306.8	0	-0.069523817
306.9	0	-0.064103767
307	0	-0.057183301
307.1	0	-0.048676687
307.2	0	-0.038868523
307.3	0	-0.027866289
307.4	0	-0.015830381
307.5	0	-0.00308973
307.6	0	0.010464872
307.7	0	0.024293565
307.8	0	0.038279809
307.9	0	0.052292112
308	0	0.065760095
308.1	0	0.079080107
308.2	0	0.091489087
308.3	0	0.103022443
308.4	0	0.113548563
308.5	0	0.122627675
308.6	0	0.130545485
308.7	0	0.136800187
308.8	0	0.141508727
308.9	0	0.144617072
309	0	0.145950115
309.1	0	0.145674068
309.2	0	0.143649632
309.3	0	0.140019586
309.4	0	0.134788933
309.5	0	0.128188655
309.6	0	0.120092856
309.7	0	0.110910219
309.8	0	0.100610272
309.9	0	0.089378724
310	0	0.077596334
310.1	0	0.065008627
310.2	0	0.052265981
310.3	0	0.039296998
310.4	0	0.026307316
310.5	0	0.013684983
310.6	0	0.001167825
310.7	0	-0.010759161
310.8	0	-0.022029908
310.9	0	-0.032585544
311	0	-0.042201228
311.1	0	-0.050993153
311.2	0	-0.058765579
311.3	0	-0.065459329
311.4	0	-0.071119566
311.5	0	-0.075705541
311.6	0	-0.079258602
311.7	0	-0.081838901
311.8	0	-0.083477495
311.9	0	-0.084288687
312	0	-0.084339175
312.1	0	-0.08365088
312.2	0	-0.082470287
312.3	0	-0.080856862
312.4	0	-0.078797113
312.5	0	-0.07660353
312.6	0	-0.074222547
312.7	0	-0.071844437
312.8	0	-0.069544547
312.9	0	-0.067344911
313	0	-0.065443692
313.1	0	-0.063782442
313.2	0	-0.062481895
313.3	0	-0.061551487
313.4	0	-0.060926208
313.5	0	-0.060718795
313.6	0	-0.060853934
313.7	0	-0.061256058
313.8	0	-0.061997391
313.9	0	-0.062910087
314	0	-0.063946643
314.1	0	-0.065074576
314.2	0	-0.066152055
314.3	0	-0.067107893
314.4	0	-0.067875373
314.5	0	-0.068280051
314.6	0	-0.068415674
314.7	0	-0.068006162
314.8	0	-0.067090903
314.9	0	-0.065662876
315	0	-0.063462841
315.1	0	-0.060757815
315.2	0	-0.057225802
315.3	0	-0.053070939
315.4	0	-0.048196469
315.5	0	-0.042650674
315.6	0	-0.036483707
315.7	0	-0.029767197
315.8	0	-0.022581235
315.9	0	-0.014867103
316	0	-0.00695517
316.1	0	0.001329249
316.2	0	0.009609017
316.3	0	0.017996279
316.4	0	0.026279231
316.5	0	0.034169638
316.6	0	0.042049964
316.7	0	0.049345521
316.8	0	0.05617376
316.9	0	0.062437313
317	0	0.067895315
317.1	0	0.072848746
317.2	0	0.076895919
317.3	0	0.080262081
317.4	0	0.082782248
317.5	0	0.084479229
317.6	0	0.085454887
317.7	0	0.085623295
317.8	0	0.085164563
317.9	0	0.084042609
318	0	0.082427999
318.1	0	0.080320501
318.2	0	0.07783666
318.3	0	0.075055325
318.4	0	0.07209953
318.5	0	0.069129066
318.6	0	0.066130793
318.7	0	0.063300258
318.8	0	0.060621281
318.9	0	0.058208354
319	0	0.056185753
319.1	0	0.054435392
319.2	0	0.053212265
319.3	0	0.052363816
319.4	0	0.051992754
319.5	0	0.052058705
319.6	0	0.052464015
319.7	0	0.053256275
319.8	0	0.054318135
319.9	0	0.055630502
320	0	0.057024086
320.1	0	0.058435979
320.2	0	0.059743187
320.3	0	0.060880771
320.4	0	0.061746212
320.5	0	0.062107396
320.6	0	0.062004915
320.7	0	0.061222526
320.8	0	0.059691725
320.9	0	0.057338855
321	0	0.054074376
321.1	0	0.049917363
321.2	0	0.044725871
321.3	0	0.038521367
321.4	0	0.031355652
321.5	0	0.023161056
321.6	0	0.014040781
321.7	0	0.004024481
321.8	0	-0.006746223
321.9	0	-0.018237602
322	0	-0.030223031
322.1	0	-0.042657704
322.2	0	-0.055335336
322.3	0	-0.068086166
322.4	0	-0.08078791
322.5	0	-0.093164081
322.6	0	-0.105101877
322.7	0	-0.116370835
322.8	0	-0.12682135
322.9	0	-0.136343776
323	0	-0.144610273
323.1	0	-0.15167114
323.2	0	-0.157254742
323.3	0	-0.161298726
323.4	0	-0.163798481
323.5	0	-0.164485381
323.6	0	-0.16358636
323.7	0	-0.1608351
323.8	0	-0.156460948
323.9	0	-0.150348439
324	0	-0.142731321
324.1	0	-0.133504461
324.2	0	-0.122931576
324.3	0	-0.111151691
324.4	0	-0.098191927
324.5	0	-0.084464607
324.6	0	-0.069895233
324.7	0	-0.054957478
324.8	0	-0.039617666
324.9	0	-0.024147163
325	0	-0.008968368
325.1	0	0.006089514
325.2	0	0.020472029
325.3	0	0.034144407
325.4	0	0.046928537
325.5	0	0.058529357
325.6	0	0.069072662
325.7	0	0.078213192
325.8	0	0.08593452
325.9	0	0.092157044
326	0	0.096778076
326.1	0	0.099886956
326.2	0	0.101428021
326.3	0	0.101461022
326.4	0	0.100027024
326.5	0	0.097250298
326.6	0	0.093143588
326.7	0	0.087959794
326.8	0	0.081738245
326.9	0	0.074690193
327	0	0.067008869
327.1	0	0.058745756
327.2	0	0.050219335
327.3	0	0.041578348
327.4	0	0.032948869
327.5	0	0.024643521
327.6	0	0.016570681
327.7	0	0.009146305
327.8	0	0.002392224
327.9	0	-0.003565473
328	0	-0.008559488
328.1	0	-0.012637324
328.2	0	-0.015574883
328.3	0	-0.017471816
328.4	0	-0.018191524
328.5	0	-0.017848028
328.6	0	-0.016381557
328.7	0	-0.013872323
328.8	0	-0.010440296
328.9	0	-0.006094613
329	0	-0.001046562
329.1	0	0.004735945
329.2	0	0.011025465
329.3	0	0.017653415
329.4	0	0.02458369
329.5	0	0.031515844
329.6	0	0.038464848
329.7	0	0.045141159
329.8	0	0.051456115
329.9	0	0.057270233
330	0	0.062452076
330.1	0	0.066889674
330.2	0	0.070465966
330.3	0	0.073144903
330.4	0	0.074799557
330.5	0	0.075415461
330.6	0	0.074953108
330.7	0	0.0733647
330.8	0	0.070739887
330.9	0	0.066988072
331	0	0.062304091
331.1	0	0.056565291
331.2	0	0.049962215
331.3	0	0.042589877
331.4	0	0.034449007
331.5	0	0.025833386
331.6	0	0.016614113
331.7	0	0.007079348
331.8	0	-0.002654978
331.9	0	-0.012506327
332	0	-0.022240622
332.1	0	-0.03190341
332.2	0	-0.041235906
332.3	0	-0.050193938
332.4	0	-0.058650293
332.5	0	-0.066488273
332.6	0	-0.073652428
332.7	0	-0.080038926
332.8	0	-0.085662215
332.9	0	-0.090318837
333	0	-0.094180374
333.1	0	-0.097041034
333.2	0	-0.098948746
333.3	0	-0.099990426
333.4	0	-0.100008828
333.5	0	-0.09922658
333.6	0	-0.097521404
333.7	0	-0.095043618
333.8	0	-0.091818969
333.9	0	-0.087870204
334	0	-0.083314105
334.1	0	-0.078186959
334.2	0	-0.07256569
334.3	0	-0.066575079
334.4	0	-0.060232937
334.5	0	-0.053644608
334.6	0	-0.046823787
334.7	0	-0.039899847
334.8	0	-0.032916472
334.9	0	-0.026000845
335	0	-0.019135082
335.1	0	-0.012390125
335.2	0	-0.005802233
335.3	0	0.00056247
335.4	0	0.006604543
335.5	0	0.012423635
335.6	0	0.017865476
335.7	0	0.023013852
335.8	0	0.027797312
335.9	0	0.032215936
336	0	0.036227169
336.1	0	0.039846603
336.2	0	0.043049339
336.3	0	0.045940207
336.4	0	0.048339538
336.5	0	0.050420639
336.6	0	0.052079978
336.7	0	0.053333276
336.8	0	0.054270483
336.9	0	0.054784916
337	0	0.054952031
337.1	0	0.054809389
337.2	0	0.054276832
337.3	0	0.053452601
337.4	0	0.052308907
337.5	0	0.050841305
337.6	0	0.049099113
337.7	0	0.04707467
337.8	0	0.044795437
337.9	0	0.042301566
338	0	0.039547353
338.1	0	0.036608042
338.2	0	0.033485513
338.3	0	0.030180519
338.4	0	0.026802464
338.5	0	0.023264067
338.6	0	0.019722243
338.7	0	0.016127022
338.8	0	0.012509157
338.9	0	0.008947236
339	0	0.005438794
339.1	0	0.002041044
339.2	0	-0.001241778
339.3	0	-0.00433218
339.4	0	-0.00723637
339.5	0	-0.009868313
339.6	0	-0.01222557
339.7	0	-0.014334773
339.8	0	-0.016066022
339.9	0	-0.017482334
340	0	-0.018496494
340.1	0	-0.019133138
340.2	0	-0.019431226
340.3	0	-0.019277424
340.4	0	-0.018814988
340.5	0	-0.01789085
340.6	0	-0.016606544
340.7	0	-0.015053082
340.8	0	-0.013069459
340.9	0	-0.010907607
341	0	-0.008411412
341.1	0	-0.005700964
341.2	0	-0.00285153
341.3	0	0.000140008
341.4	0	0.003173822
341.5	0	0.006218271
341.6	0	0.00927357
341.7	0	0.012157208
341.8	0	0.014900753
341.9	0	0.01737611
342	0	0.019553283
342.1	0	0.021457177
342.2	0	0.022911175
342.3	0	0.023922109
342.4	0	0.024494104
342.5	0	0.024455752
342.6	0	0.02395159
342.7	0	0.022868663
342.8	0	0.021124587
342.9	0	0.018880207
343	0	0.015942115
343.1	0	0.012484042
343.2	0	0.008488553
343.3	0	0.003899142
343.4	0	-0.001070344
343.5	0	-0.006513506
343.6	0	-0.012316997
343.7	0	-0.018345948
343.8	0	-0.024672505
343.9	0	-0.031029545
344	0	-0.037449754
344.1	0	-0.04383793
344.2	0	-0.049968775
344.3	0	-0.055918305
344.4	0	-0.061492107
344.5	0	-0.066553624
344.6	0	-0.07115545
344.7	0	-0.07501156
344.8	0	-0.078158252
344.9	0	-0.080575293
345	0	-0.081945161
345.1	0	-0.082592371
345.2	0	-0.082117335
345.3	0	-0.080648393
345.4	0	-0.078226368
345.5	0	-0.074708965
345.6	0	-0.07024115
345.7	0	-0.064785937
345.8	0	-0.058394061
345.9	0	-0.051163757
346	0	-0.043075864
346.1	0	-0.03431755
346.2	0	-0.02497349
346.3	0	-0.015079048
346.4	0	-0.004849543
346.5	0	0.005589027
346.6	0	0.016230459
346.7	0	0.026731487
346.8	0	0.037116124
346.9	0	0.047179167
347	0	0.056677885
347.1	0	0.065710101
347.2	0	0.073912912
347.3	0	0.081275913
347.4	0	0.087790599
347.5	0	0.093099189
347.6	0	0.097475785
347.7	0	0.100508605
347.8	0	0.102367894
347.9	0	0.102993992
348	0	0.102317095
348.1	0	0.100416946
348.2	0	0.097299724
348.3	0	0.092971202
348.4	0	0.087642751
348.5	0	0.08122271
348.6	0	0.073907773
348.7	0	0.065791626
348.8	0	0.057001587
348.9	0	0.047687494
349	0	0.038072768
349.1	0	0.028085943
349.2	0	0.018118131
349.3	0	0.008182521
349.4	0	-0.001525277
349.5	0	-0.010746889
349.6	0	-0.019643603
349.7	0	-0.027794914
349.8	0	-0.03520384
349.9	0	-0.04178777
350	0	-0.047335791
350.1	0	-0.051987092
350.2	0	-0.055498536
350.3	0	-0.057906729
350.4	0	-0.059254618
350.5	0	-0.059432825
350.6	0	-0.058518219
350.7	0	-0.056612816
350.8	0	-0.053677636
350.9	0	-0.049875374
351	0	-0.045299995
351.1	0	-0.03992278
351.2	0	-0.034027598
351.3	0	-0.02766277
351.4	0	-0.020925784
351.5	0	-0.01409031
351.6	0	-0.007055862
351.7	0	-0.000153925
351.8	0	0.006536141
351.9	0	0.012922406
352	0	0.018763799
352.1	0	0.024197846
352.2	0	0.028901368
352.3	0	0.032856388
352.4	0	0.036030174
352.5	0	0.038312894
352.6	0	0.039756805
352.7	0	0.040291533
352.8	0	0.039826635
352.9	0	0.038562694
353	0	0.036404696
353.1	0	0.033400952
353.2	0	0.029722454
353.3	0	0.025293363
353.4	0	0.020278647
353.5	0	0.014813405
353.6	0	0.00884727
353.7	0	0.002683143
353.8	0	-0.00372131
353.9	0	-0.010172177
354	0	-0.016487183
354.1	0	-0.022850972
354.2	0	-0.028777323
354.3	0	-0.034480976
354.4	0	-0.039587258
354.5	0	-0.044167392
354.6	0	-0.048214986
354.7	0	-0.051544808
354.8	0	-0.054166164
354.9	0	-0.056079108
355	0	-0.057187041
355.1	0	-0.05753255
355.2	0	-0.057138047
355.3	0	-0.055946839
355.4	0	-0.054107744
355.5	0	-0.051572203
355.6	0	-0.048352354
355.7	0	-0.044670313
355.8	0	-0.040383527
355.9	0	-0.03571314
356	0	-0.030756185
356.1	0	-0.025424436
356.2	0	-0.020008007
356.3	0	-0.014403562
356.4	0	-0.008791216
356.5	0	-0.003296126
356.6	0	0.002181553
356.7	0	0.007383107
356.8	0	0.012393518
356.9	0	0.017104662
357	0	0.021403578
357.1	0	0.025416474
357.2	0	0.028966348
357.3	0	0.032058091
357.4	0	0.034786474
357.5	0	0.037015694
357.6	0	0.038791554
357.7	0	0.040146844
357.8	0	0.041035648
357.9	0	0.041535796
358	0	0.041653559
358.1	0	0.041337029
358.2	0	0.040768711
358.3	0	0.039821673
358.4	0	0.038638036
358.5	0	0.037224343
358.6	0	0.035495663
358.7	0	0.03371575
358.8	0	0.031635333
358.9	0	0.02950693
359	0	0.027228062
359.1	0	0.024808182
359.2	0	0.022339152
359.3	0	0.019725538
359.4	0	0.017094425
359.5	0	0.01440499
359.6	0	0.011660467
359.7	0	0.008871099
359.8	0	0.006035042
359.9	0	0.0031743
360	0	0.000293742
360.1	0	-0.002569256
360.2	0	-0.005484324
360.3	0	-0.008347365
360.4	0	-0.011234531
360.5	0	-0.014056225
360.6	0	-0.016780719
360.7	0	-0.019503624
360.8	0	-0.022018291
360.9	0	-0.02448383
361	0	-0.026702755
361.1	0	-0.028690848
361.2	0	-0.03052575
361.3	0	-0.031966402
361.4	0	-0.033194732
361.5	0	-0.03402558
361.6	0	-0.03444433
361.7	0	-0.034493919
361.8	0	-0.034049384
361.9	0	-0.033205061
362	0	-0.031837701
362.1	0	-0.02998823
362.2	0	-0.027684113
362.3	0	-0.024850866
362.4	0	-0.021599146
362.5	0	-0.017900443
362.6	0	-0.013790838
362.7	0	-0.009284415
362.8	0	-0.004504796
362.9	0	0.000559434
363	0	0.005763039
363.1	0	0.011121308
363.2	0	0.016523715
363.3	0	0.021857256
363.4	0	0.0270568
363.5	0	0.031993253
363.6	0	0.036682405
363.7	0	0.040966262
363.8	0	0.044742238
363.9	0	0.047984897
364	0	0.050573583
364.1	0	0.052452636
364.2	0	0.053650364
364.3	0	0.05400595
364.4	0	0.053552608
364.5	0	0.052232713
364.6	0	0.050066669
364.7	0	0.047062123
364.8	0	0.043249873
364.9	0	0.038639873
365	0	0.033355123
365.1	0	0.027335375
365.2	0	0.020789844
365.3	0	0.013761136
365.4	0	0.006268741
365.5	0	-0.001411137
365.6	0	-0.009351861
365.7	0	-0.017336269
365.8	0	-0.025210533
365.9	0	-0.032913044
366	0	-0.040246081
366.1	0	-0.047238634
366.2	0	-0.053642176
366.3	0	-0.059382852
366.4	0	-0.064369839
366.5	0	-0.06852765
366.6	0	-0.071794511
366.7	0	-0.074104821
366.8	0	-0.07539468
366.9	0	-0.075632668
367	0	-0.074859507
367.1	0	-0.073026987
367.2	0	-0.070195466
367.3	0	-0.066393734
367.4	0	-0.061637408
367.5	0	-0.056129712
367.6	0	-0.049761521
367.7	0	-0.042776401
367.8	0	-0.035256519
367.9	0	-0.027208644
368	0	-0.018916151
368.1	0	-0.010340762
368.2	0	-0.001718366
368.3	0	0.006800422
368.4	0	0.015191104
368.5	0	0.023219334
368.6	0	0.030859689
368.7	0	0.037954676
368.8	0	0.044408641
368.9	0	0.050143823
369	0	0.055098814
369.1	0	0.059179549
369.2	0	0.062359106
369.3	0	0.064610139
369.4	0	0.065864836
369.5	0	0.06621846
369.6	0	0.065571331
369.7	0	0.064046138
369.8	0	0.061660036
369.9	0	0.058377616
370	0	0.054436655
370.1	0	0.04973473
370.2	0	0.044488649
370.3	0	0.03874082
370.4	0	0.032549495
370.5	0	0.026142008
370.6	0	0.01950117
370.7	0	0.012788488
370.8	0	0.00615417
370.9	0	-0.000411262
371	0	-0.006678595
371.1	0	-0.012643677
371.2	0	-0.018187257
371.3	0	-0.023209049
371.4	0	-0.027686874
371.5	0	-0.031555007
371.6	0	-0.03472248
371.7	0	-0.037155011
371.8	0	-0.038849532
371.9	0	-0.039791702
372	0	-0.040021705
372.1	0	-0.039432998
372.2	0	-0.038190088
372.3	0	-0.036225227
372.4	0	-0.033580181
372.5	0	-0.030409567
372.6	0	-0.026634278
372.7	0	-0.022390904
372.8	0	-0.017793517
372.9	0	-0.012844769
373	0	-0.007734308
373.1	0	-0.002414432
373.2	0	0.002979816
373.3	0	0.008305448
373.4	0	0.013554401
373.5	0	0.018573925
373.6	0	0.023355735
373.7	0	0.02778283
373.8	0	0.031764007
373.9	0	0.035261153
374	0	0.038253205
374.1	0	0.040624344
374.2	0	0.042416217
374.3	0	0.043534759
374.4	0	0.043980852
374.5	0	0.043761968
374.6	0	0.042810698
374.7	0	0.041226878
374.8	0	0.038998313
374.9	0	0.036105017
375	0	0.032671471
375.1	0	0.028657737
375.2	0	0.024144978
375.3	0	0.019231648
375.4	0	0.013916846
375.5	0	0.008361378
375.6	0	0.00251855
375.7	0	-0.00346064
375.8	0	-0.00948557
375.9	0	-0.015523172
376	0	-0.021422431
376.1	0	-0.027190096
376.2	0	-0.032714561
376.3	0	-0.03786622
376.4	0	-0.042650017
376.5	0	-0.046980489
376.6	0	-0.050806077
376.7	0	-0.054089661
376.8	0	-0.056769977
376.9	0	-0.058757372
377	0	-0.060116874
377.1	0	-0.060764143
377.2	0	-0.06073699
377.3	0	-0.060036579
377.4	0	-0.058605123
377.5	0	-0.056590671
377.6	0	-0.053874229
377.7	0	-0.050578001
377.8	0	-0.046743513
377.9	0	-0.042356218
378	0	-0.037557726
378.1	0	-0.032327124
378.2	0	-0.026794373
378.3	0	-0.020975349
378.4	0	-0.015003606
378.5	0	-0.008918925
378.6	0	-0.002753781
378.7	0	0.003362302
378.8	0	0.009377472
378.9	0	0.015217573
379	0	0.020822842
379.1	0	0.026166391
379.2	0	0.031140331
379.3	0	0.035707659
379.4	0	0.039782564
379.5	0	0.043423421
379.6	0	0.046486913
379.7	0	0.049047362
379.8	0	0.051041931
379.9	0	0.052438614
380	0	0.053305852
380.1	0	0.053548882
380.2	0	0.053268568
380.3	0	0.052420615
380.4	0	0.051034366
380.5	0	0.049187169
380.6	0	0.046836889
380.7	0	0.044110013
380.8	0	0.041018463
380.9	0	0.037571789
381	0	0.033838483
381.1	0	0.029876602
381.2	0	0.025732648
381.3	0	0.021429882
381.4	0	0.017065912
381.5	0	0.012647011
381.6	0	0.008264638
381.7	0	0.003957361
381.8	0	-0.000267918
381.9	0	-0.004309876
382	0	-0.008195239
382.1	0	-0.011819148
382.2	0	-0.015194585
382.3	0	-0.018310824
382.4	0	-0.021029803
382.5	0	-0.023486681
382.6	0	-0.02555109
382.7	0	-0.027258508
382.8	0	-0.02858721
382.9	0	-0.029530705
383	0	-0.030111762
383.1	0	-0.03028427
383.2	0	-0.030119553
383.3	0	-0.02956207
383.4	0	-0.028680143
383.5	0	-0.027451725
383.6	0	-0.025915435
383.7	0	-0.024075312
383.8	0	-0.02193462
383.9	0	-0.019622714
384	0	-0.017071682
384.1	0	-0.014354868
384.2	0	-0.011496888
384.3	0	-0.008489329
384.4	0	-0.005453395
384.5	0	-0.002348021
384.6	0	0.000723435
384.7	0	0.003751375
384.8	0	0.006732532
384.9	0	0.00954537
385	0	0.01223818
385.1	0	0.014700021
385.2	0	0.016962753
385.3	0	0.018916259
385.4	0	0.020542261
385.5	0	0.021896391
385.6	0	0.022825848
385.7	0	0.023403806
385.8	0	0.023534391
385.9	0	0.023270745
386	0	0.022552558
386.1	0	0.021370567
386.2	0	0.019785743
386.3	0	0.017712429
386.4	0	0.015259454
386.5	0	0.012380898
386.6	0	0.009093258
386.7	0	0.005470433
386.8	0	0.001485703
386.9	0	-0.002723269
387	0	-0.007184255
387.1	0	-0.011800818
