        Time / ns                Port1/real
                 8.14598                  3.5961215e-007
               8.1523354                  3.7329515e-007
               8.1586908                  3.8776769e-007
               8.1650461                  4.0302059e-007
               8.1777568                  4.3587261e-007
               8.1904675                  4.7182244e-007
               8.2031783                  5.1088213e-007
                8.215889                  5.5301256e-007
               8.2285997                  5.9811388e-007
               8.2413104                  6.4618703e-007
               8.2476658                   6.713408e-007
               8.2492546                  6.7774697e-007
               8.2508434                  6.8242522e-007
               8.2524323                  6.8544585e-007
               8.2540211                  6.8510663e-007
               8.2603765                    6.93147e-007
               8.2667318                   7.026636e-007
               8.2794426                  7.2605253e-007
               8.2921533                    7.54666e-007
                8.304864                  7.8776334e-007
               8.3175747                  8.2498103e-007
               8.3302854                  8.6629088e-007
               8.3429961                  9.1127502e-007
               8.3557068                  9.5953731e-007
               8.3684176                  1.0108425e-006
               8.3811283                  1.0647894e-006
               8.4065497                  1.1799483e-006
               8.4319711                  1.3031707e-006
               8.4573926                  1.4337274e-006
                8.482814                  1.5709076e-006
               8.4955247                  1.6417082e-006
               8.4987024                  1.6596388e-006
               8.5002912                  1.6678635e-006
               8.5018801                  1.6725319e-006
               8.5050578                  1.6741488e-006
