Time (ns)	Input signal	Output signal
273.1	0	-0.042430398
273.2	0	-0.05632442
273.3	0	-0.069001994
273.4	0	-0.080644495
273.5	0	-0.090614199
273.6	0	-0.09895312
273.7	0	-0.105648107
273.8	0	-0.110354671
273.9	0	-0.11341668
274	0	-0.114226253
274.1	0	-0.112959265
274.2	0	-0.109784333
274.3	0	-0.104456048
274.4	0	-0.09736797
274.5	0	-0.088167217
274.6	0	-0.077082861
274.7	0	-0.064496306
274.8	0	-0.050213643
274.9	0	-0.034658476
275	0	-0.017858352
275.1	0	0.000118739
275.2	0	0.018677836
275.3	0	0.037885717
275.4	0	0.057417716
275.5	0	0.077018548
275.6	0	0.096632938
275.7	0	0.115714373
275.8	0	0.134192692
275.9	0	0.152012825
276	0	0.168594261
276.1	0	0.18411746
276.2	0	0.198149622
276.3	0	0.210508707
276.4	0	0.221440763
276.5	0	0.230279988
276.6	0	0.23735291
276.7	0	0.242434433
276.8	0	0.245306231
276.9	0	0.246471051
277	0	0.245327339
277.1	0	0.24230421
277.2	0	0.237401542
277.3	0	0.230404807
277.4	0	0.222037895
277.5	0	0.211834097
277.6	0	0.200159389
277.7	0	0.187322559
277.8	0	0.173152543
277.9	0	0.158199375
278	0	0.142537768
278.1	0	0.126196518
278.2	0	0.109718345
278.3	0	0.092943335
278.4	0	0.076297835
278.5	0	0.06006307
278.6	0	0.044112474
278.7	0	0.029007904
278.8	0	0.014704655
278.9	0	0.00133127
279	0	-0.010784106
279.1	0	-0.021750383
279.2	0	-0.031283139
279.3	0	-0.039265504
279.4	0	-0.04589655
279.5	0	-0.050839511
279.6	0	-0.054208822
279.7	0	-0.056070642
279.8	0	-0.056148374
279.9	0	-0.054952871
280	0	-0.052180443
280.1	0	-0.047930267
280.2	0	-0.042600349
280.3	0	-0.035830353
280.4	0	-0.028296867
280.5	0	-0.019769999
280.6	0	-0.01033004
280.7	0	-0.000525402
280.8	0	0.009947131
280.9	0	0.020451418
281	0	0.03112971
281.1	0	0.041892272
281.2	0	0.052241538
281.3	0	0.062378561
281.4	0	0.071869125
281.5	0	0.080738525
281.6	0	0.088947451
281.7	0	0.096189322
281.8	0	0.102498954
281.9	0	0.107720086
282	0	0.111905734
282.1	0	0.114918666
282.2	0	0.116808839
282.3	0	0.117418796
282.4	0	0.116884161
282.5	0	0.115317684
282.6	0	0.112469143
282.7	0	0.108744213
282.8	0	0.103806333
282.9	0	0.098017099
283	0	0.091487282
283.1	0	0.08397697
283.2	0	0.076044732
283.3	0	0.067262157
283.4	0	0.058108511
283.5	0	0.048637422
283.6	0	0.038699007
283.7	0	0.028711437
283.8	0	0.018422658
283.9	0	0.00824303
284	0	-0.00193033
284.1	0	-0.012066214
284.2	0	-0.022011143
284.3	0	-0.03183958
284.4	0	-0.041249981
284.5	0	-0.050549145
284.6	0	-0.059408117
284.7	0	-0.067957688
284.8	0	-0.076196465
284.9	0	-0.083960787
285	0	-0.091437288
285.1	0	-0.09843795
285.2	0	-0.105094756
285.3	0	-0.111378233
285.4	0	-0.117216793
285.5	0	-0.122726517
285.6	0	-0.12773505
285.7	0	-0.132424314
285.8	0	-0.136756119
285.9	0	-0.140641639
286	0	-0.144199395
286.1	0	-0.147235427
286.2	0	-0.149947661
286.3	0	-0.152270316
286.4	0	-0.154161634
286.5	0	-0.15567635
286.6	0	-0.15667659
286.7	0	-0.15732362
286.8	0	-0.157535614
286.9	0	-0.157348271
287	0	-0.156771705
287.1	0	-0.155722387
287.2	0	-0.154329325
287.3	0	-0.152517947
287.4	0	-0.150404373
287.5	0	-0.14795476
287.6	0	-0.14518102
287.7	0	-0.142112747
287.8	0	-0.138783476
287.9	0	-0.135238044
288	0	-0.131518487
288.1	0	-0.127648781
288.2	0	-0.123652504
288.3	0	-0.119567516
288.4	0	-0.115432967
288.5	0	-0.111278316
288.6	0	-0.107128209
288.7	0	-0.102996831
288.8	0	-0.098895214
288.9	0	-0.094834389
289	0	-0.090826165
289.1	0	-0.086886971
289.2	0	-0.083028392
289.3	0	-0.079218981
289.4	0	-0.075415939
289.5	0	-0.071618477
289.6	0	-0.067843703
289.7	0	-0.064108786
289.8	0	-0.060404453
289.9	0	-0.056542488
290	0	-0.052639513
290.1	0	-0.048661775
290.2	0	-0.044478799
290.3	0	-0.040287786
290.4	0	-0.035857964
290.5	0	-0.031302274
290.6	0	-0.026612336
290.7	0	-0.021703106
290.8	0	-0.016782159
290.9	0	-0.011616049
291	0	-0.006342095
291.1	0	-0.001011035
291.2	0	0.004405737
291.3	0	0.009766295
291.4	0	0.015133007
291.5	0	0.020466018
291.6	0	0.025650488
291.7	0	0.030676812
291.8	0	0.035471511
291.9	0	0.039944895
292	0	0.044135566
292.1	0	0.04789578
292.2	0	0.051205779
292.3	0	0.054087966
292.4	0	0.056310563
292.5	0	0.058065691
292.6	0	0.059141857
292.7	0	0.059539632
292.8	0	0.059377166
292.9	0	0.058344087
293	0	0.056771316
293.1	0	0.05441819
293.2	0	0.051306747
293.3	0	0.047632257
293.4	0	0.043120709
293.5	0	0.03808209
293.6	0	0.032354074
293.7	0	0.025988578
293.8	0	0.019189435
293.9	0	0.01181919
294	0	0.003999231
294.1	0	-0.004209814
294.2	0	-0.012749347
294.3	0	-0.021462166
294.4	0	-0.03039475
294.5	0	-0.039497954
294.6	0	-0.048584221
294.7	0	-0.057621529
294.8	0	-0.066531234
294.9	0	-0.075139198
295	0	-0.083600633
295.1	0	-0.091562193
295.2	0	-0.099083733
295.3	0	-0.106069925
295.4	0	-0.112278735
295.5	0	-0.117984096
295.6	0	-0.122742078
295.7	0	-0.126657666
295.8	0	-0.129705704
295.9	0	-0.131602637
296	0	-0.132614395
296.1	0	-0.132415125
296.2	0	-0.131086429
296.3	0	-0.128637158
296.4	0	-0.12486772
296.5	0	-0.120013057
296.6	0	-0.113825753
296.7	0	-0.106447049
296.8	0	-0.097909221
296.9	0	-0.088137258
297	0	-0.077296748
297.1	0	-0.06525948
297.2	0	-0.052293728
297.3	0	-0.038340293
297.4	0	-0.023525722
297.5	0	-0.007921201
297.6	0	0.008455537
297.7	0	0.025289388
297.8	0	0.04266281
297.9	0	0.060313509
298	0	0.078281291
298.1	0	0.096284876
298.2	0	0.114213067
298.3	0	0.132012551
298.4	0	0.149505721
298.5	0	0.166569045
298.6	0	0.18304651
298.7	0	0.198791143
298.8	0	0.213807972
298.9	0	0.227826161
299	0	0.240875474
299.1	0	0.252750723
299.2	0	0.26341136
299.3	0	0.272802888
299.4	0	0.280777603
299.5	0	0.287415995
299.6	0	0.292494972
299.7	0	0.296131913
299.8	0	0.298224795
299.9	0	0.298772257
300	0	0.297879473
300.1	0	0.295328488
300.2	0	0.291457273
300.3	0	0.286028837
300.4	0	0.279235908
300.5	0	0.271178422
300.6	0	0.261666632
300.7	0	0.251185271
300.8	0	0.23943291
300.9	0	0.226777541
301	0	0.213229936
301.1	0	0.198704782
301.2	0	0.183671665
301.3	0	0.167873631
301.4	0	0.151739374
301.5	0	0.135235353
301.6	0	0.118459622
301.7	0	0.101509975
301.8	0	0.084487123
301.9	0	0.067694296
302	0	0.051087007
302.1	0	0.034671701
302.2	0	0.018728126
302.3	0	0.003240142
302.4	0	-0.011614
302.5	0	-0.025860033
302.6	0	-0.039386622
302.7	0	-0.052160313
302.8	0	-0.064008876
302.9	0	-0.074996158
303	0	-0.085100269
303.1	0	-0.09418612
303.2	0	-0.10237995
303.3	0	-0.109473186
303.4	0	-0.115622575
303.5	0	-0.120790393
303.6	0	-0.124859787
303.7	0	-0.128126913
303.8	0	-0.130305636
303.9	0	-0.131622229
304	0	-0.132124327
304.1	0	-0.131609369
304.2	0	-0.130530074
304.3	0	-0.128550686
304.4	0	-0.125907016
304.5	0	-0.122755631
304.6	0	-0.118802883
304.7	0	-0.114622274
304.8	0	-0.109851835
304.9	0	-0.104658524
305	0	-0.099293712
305.1	0	-0.093418422
305.2	0	-0.087684618
305.3	0	-0.081532058
305.4	0	-0.075463646
305.5	0	-0.06932062
305.6	0	-0.063036934
305.7	0	-0.057072431
305.8	0	-0.051032699
305.9	0	-0.04520186
306	0	-0.039513445
306.1	0	-0.033943655
306.2	0	-0.028694295
306.3	0	-0.023707772
306.4	0	-0.018927561
306.5	0	-0.014371221
306.6	0	-0.010116475
306.7	0	-0.006116188
306.8	0	-0.002492319
306.9	0	0.000957226
307	0	0.004141821
307.1	0	0.006998457
307.2	0	0.009667692
307.3	0	0.0119339
307.4	0	0.01410045
307.5	0	0.016017012
307.6	0	0.017585134
307.7	0	0.019036003
307.8	0	0.020130633
307.9	0	0.021141912
308	0	0.021890206
308.1	0	0.022283503
308.2	0	0.02260728
308.3	0	0.022574998
308.4	0	0.022407643
308.5	0	0.021944027
308.6	0	0.021114831
308.7	0	0.020181166
308.8	0	0.018848622
308.9	0	0.017311664
309	0	0.015422856
309.1	0	0.013154169
309.2	0	0.010709008
309.3	0	0.007890807
309.4	0	0.004731328
309.5	0	0.001238346
309.6	0	-0.002641696
309.7	0	-0.006721172
309.8	0	-0.011136154
309.9	0	-0.015878495
310	0	-0.020880753
310.1	0	-0.026151642
310.2	0	-0.031660514
310.3	0	-0.037311207
310.4	0	-0.043264325
310.5	0	-0.049177723
310.6	0	-0.05525543
310.7	0	-0.061425872
310.8	0	-0.067540642
310.9	0	-0.073608616
311	0	-0.079532881
311.1	0	-0.085364882
311.2	0	-0.091045029
311.3	0	-0.096407527
311.4	0	-0.101552277
311.5	0	-0.106280968
311.6	0	-0.110675411
311.7	0	-0.1147315
311.8	0	-0.118225508
311.9	0	-0.121318816
312	0	-0.123856174
312.1	0	-0.125864862
312.2	0	-0.127434023
312.3	0	-0.12832856
312.4	0	-0.128719035
312.5	0	-0.128531357
312.6	0	-0.127728197
312.7	0	-0.126483719
312.8	0	-0.124592347
312.9	0	-0.122193793
313	0	-0.119306225
313.1	0	-0.115827117
313.2	0	-0.111998659
313.3	0	-0.107637512
313.4	0	-0.102851629
313.5	0	-0.097744167
313.6	0	-0.092148652
313.7	0	-0.086349947
313.8	0	-0.080216002
313.9	0	-0.073764471
314	0	-0.067154899
314.1	0	-0.060221142
314.2	0	-0.053201423
314.3	0	-0.046052761
314.4	0	-0.038737206
314.5	0	-0.031381031
314.6	0	-0.023899181
314.7	0	-0.01646922
314.8	0	-0.009065388
314.9	0	-0.001623151
315	0	0.005665502
315.1	0	0.012931982
315.2	0	0.020023709
315.3	0	0.026917007
315.4	0	0.033694305
315.5	0	0.040168627
315.6	0	0.046415507
315.7	0	0.052385266
315.8	0	0.057962072
315.9	0	0.063265163
316	0	0.068124419
316.1	0	0.072575673
316.2	0	0.076610779
316.3	0	0.080117613
316.4	0	0.083167387
316.5	0	0.085677493
316.6	0	0.08761926
316.7	0	0.089062675
316.8	0	0.089854227
316.9	0	0.090139308
317	0	0.089807401
317.1	0	0.088888499
317.2	0	0.087417954
317.3	0	0.085328405
317.4	0	0.082753358
317.5	0	0.07963967
317.6	0	0.075974754
317.7	0	0.071896454
317.8	0	0.067333891
317.9	0	0.062425781
318	0	0.057167249
318.1	0	0.051568661
318.2	0	0.045806952
318.3	0	0.039754117
318.4	0	0.03363169
318.5	0	0.027448179
318.6	0	0.021192935
318.7	0	0.015105538
318.8	0	0.009047092
318.9	0	0.003131799
319	0	-0.002458095
319.1	0	-0.007843803
319.2	0	-0.012811474
319.3	0	-0.017418718
319.4	0	-0.021635118
319.5	0	-0.025254093
319.6	0	-0.028422006
319.7	0	-0.030998031
319.8	0	-0.032961685
319.9	0	-0.034399115
320	0	-0.035082959
320.1	0	-0.03518393
320.2	0	-0.034650475
320.3	0	-0.033387217
320.4	0	-0.031585567
320.5	0	-0.029033465
320.6	0	-0.025909873
320.7	0	-0.022269253
320.8	0	-0.01792288
320.9	0	-0.013161259
321	0	-0.007847832
321.1	0	-0.002098991
321.2	0	0.003935272
321.3	0	0.010445094
321.4	0	0.017150852
321.5	0	0.024088672
321.6	0	0.031185011
321.7	0	0.038225152
321.8	0	0.045410508
321.9	0	0.052488057
322	0	0.059357848
322.1	0	0.066156725
322.2	0	0.072495709
322.3	0	0.078549747
322.4	0	0.08423855
322.5	0	0.089302933
322.6	0	0.094019866
322.7	0	0.098001876
322.8	0	0.1013893
322.9	0	0.104175748
323	0	0.106110825
323.1	0	0.107489288
323.2	0	0.108033069
323.3	0	0.107832462
323.4	0	0.107020113
323.5	0	0.105315222
323.6	0	0.103046671
323.7	0	0.100079137
323.8	0	0.096394635
323.9	0	0.092287023
324	0	0.087542385
324.1	0	0.082352468
324.2	0	0.076802408
324.3	0	0.070772275
324.4	0	0.064659924
324.5	0	0.05825967
324.6	0	0.051737271
324.7	0	0.045230101
324.8	0	0.038624045
324.9	0	0.032245118
325	0	0.025971994
325.1	0	0.019891817
325.2	0	0.014211479
325.3	0	0.008706618
325.4	0	0.003616581
325.5	0	-0.001019207
325.6	0	-0.005282642
325.7	0	-0.008980635
325.8	0	-0.012329551
325.9	0	-0.015198492
326	0	-0.017526144
326.1	0	-0.019480444
326.2	0	-0.020885183
326.3	0	-0.021950652
326.4	0	-0.022624489
326.5	0	-0.022886164
326.6	0	-0.022863042
326.7	0	-0.022489825
326.8	0	-0.02187589
326.9	0	-0.021097122
327	0	-0.020102671
327.1	0	-0.019014645
327.2	0	-0.017794455
327.3	0	-0.016496545
327.4	0	-0.015209128
327.5	0	-0.013922893
327.6	0	-0.012688314
327.7	0	-0.011531414
327.8	0	-0.010363593
327.9	0	-0.009381669
328	0	-0.008493103
328.1	0	-0.007742511
328.2	0	-0.007165858
328.3	0	-0.00661038
328.4	0	-0.00628057
328.5	0	-0.006057803
328.6	0	-0.005987959
328.7	0	-0.006103141
328.8	0	-0.006191829
328.9	0	-0.006499378
329	0	-0.006842718
329.1	0	-0.007321191
329.2	0	-0.007920172
329.3	0	-0.008453354
329.4	0	-0.009149062
329.5	0	-0.009793486
329.6	0	-0.010531815
329.7	0	-0.011322501
329.8	0	-0.012035704
329.9	0	-0.012826151
330	0	-0.01351141
330.1	0	-0.014275904
330.2	0	-0.014992352
330.3	0	-0.015682557
330.4	0	-0.016366014
330.5	0	-0.016927812
330.6	0	-0.017550933
330.7	0	-0.018098655
330.8	0	-0.018655237
330.9	0	-0.01916446
331	0	-0.019582514
331.1	0	-0.020040733
331.2	0	-0.020409915
331.3	0	-0.020872716
331.4	0	-0.021253081
331.5	0	-0.021591276
331.6	0	-0.022009465
331.7	0	-0.022309285
331.8	0	-0.022783898
331.9	0	-0.023177965
332	0	-0.023640293
332.1	0	-0.024108502
332.2	0	-0.02459406
332.3	0	-0.025261569
332.4	0	-0.02584359
332.5	0	-0.026599632
332.6	0	-0.027357225
332.7	0	-0.028169765
332.8	0	-0.029173837
332.9	0	-0.03011364
333	0	-0.031284472
333.1	0	-0.032417314
333.2	0	-0.033662371
333.3	0	-0.035039972
333.4	0	-0.036367196
333.5	0	-0.037919143
333.6	0	-0.039393522
333.7	0	-0.040954402
333.8	0	-0.04259318
333.9	0	-0.044208793
334	0	-0.045915895
334.1	0	-0.047529614
334.2	0	-0.049232934
334.3	0	-0.050842472
334.4	0	-0.052384266
334.5	0	-0.05396517
334.6	0	-0.055362942
334.7	0	-0.056811602
334.8	0	-0.058017304
334.9	0	-0.059159386
335	0	-0.060243015
335.1	0	-0.061052951
335.2	0	-0.061838007
335.3	0	-0.062338953
335.4	0	-0.062687681
335.5	0	-0.062921716
335.6	0	-0.062821983
335.7	0	-0.062647896
335.8	0	-0.062149428
335.9	0	-0.0614414
336	0	-0.060555607
336.1	0	-0.059353693
336.2	0	-0.058009259
336.3	0	-0.056363776
336.4	0	-0.054475315
336.5	0	-0.052382617
336.6	0	-0.050035998
336.7	0	-0.047474573
336.8	0	-0.044674599
336.9	0	-0.041699228
337	0	-0.038460886
337.1	0	-0.035097355
337.2	0	-0.031506583
337.3	0	-0.027830572
337.4	0	-0.024014052
337.5	0	-0.01997119
337.6	0	-0.015963269
337.7	0	-0.011778897
337.8	0	-0.007667342
337.9	0	-0.003497566
338	0	0.000787414
338.1	0	0.004858607
338.2	0	0.008983577
338.3	0	0.012917481
338.4	0	0.016773357
338.5	0	0.020603374
338.6	0	0.024049132
338.7	0	0.027398693
338.8	0	0.030493673
338.9	0	0.033346875
339	0	0.036033043
339.1	0	0.038206559
339.2	0	0.040166963
339.3	0	0.041839884
339.4	0	0.043171927
339.5	0	0.044223763
339.6	0	0.044773734
339.7	0	0.045020262
339.8	0	0.044994919
339.9	0	0.044630358
340	0	0.043900115
340.1	0	0.042826964
340.2	0	0.041441957
340.3	0	0.039861485
340.4	0	0.038032491
340.5	0	0.035837729
340.6	0	0.033525679
340.7	0	0.031010168
340.8	0	0.028392266
340.9	0	0.025698205
341	0	0.022734868
341.1	0	0.019880825
341.2	0	0.016998822
341.3	0	0.014123553
341.4	0	0.011378591
341.5	0	0.008503583
341.6	0	0.005998639
341.7	0	0.003607947
341.8	0	0.001299903
341.9	0	-0.000681601
342	0	-0.00261993
342.1	0	-0.004024927
342.2	0	-0.005216626
342.3	0	-0.006233563
342.4	0	-0.006849481
342.5	0	-0.007241021
342.6	0	-0.007085141
342.7	0	-0.006679203
342.8	0	-0.006040257
342.9	0	-0.005019879
343	0	-0.003664874
343.1	0	-0.00186598
343.2	0	0.000140602
343.3	0	0.002378319
343.4	0	0.004872001
343.5	0	0.007711444
343.6	0	0.010809524
343.7	0	0.013993745
343.8	0	0.017336666
343.9	0	0.020780405
344	0	0.024455931
344.1	0	0.028160861
344.2	0	0.031797653
344.3	0	0.03551305
344.4	0	0.039103693
344.5	0	0.042773172
344.6	0	0.046194467
344.7	0	0.049473844
344.8	0	0.052707091
344.9	0	0.055593342
345	0	0.058397573
345.1	0	0.060831293
345.2	0	0.06297284
345.3	0	0.064981649
345.4	0	0.066549141
345.5	0	0.067889528
345.6	0	0.068794508
345.7	0	0.06935694
345.8	0	0.069726595
345.9	0	0.069648753
346	0	0.069306663
346.1	0	0.068497366
346.2	0	0.067447593
346.3	0	0.06615623
346.4	0	0.064516382
346.5	0	0.062631179
346.6	0	0.060358777
346.7	0	0.057972957
346.8	0	0.055353605
346.9	0	0.052536567
347	0	0.049598883
347.1	0	0.046351519
347.2	0	0.043146319
347.3	0	0.039761852
347.4	0	0.036341443
347.5	0	0.032918637
347.6	0	0.029290853
347.7	0	0.025883701
347.8	0	0.02233913
347.9	0	0.018953616
348	0	0.015546427
348.1	0	0.012164659
348.2	0	0.009044124
348.3	0	0.00585994
348.4	0	0.002938108
348.5	0	4.62E-05
348.6	0	-0.002720598
348.7	0	-0.005203599
348.8	0	-0.007683604
348.9	0	-0.009895767
349	0	-0.012027674
349.1	0	-0.013980282
349.2	0	-0.01569715
349.3	0	-0.017356941
349.4	0	-0.018795295
349.5	0	-0.020136408
349.6	0	-0.021258264
349.7	0	-0.022239881
349.8	0	-0.0231758
349.9	0	-0.023895951
350	0	-0.024583834
350.1	0	-0.02503823
350.2	0	-0.025462297
350.3	0	-0.02582392
350.4	0	-0.026085712
350.5	0	-0.026319304
350.6	0	-0.026328482
350.7	0	-0.026484858
350.8	0	-0.026492631
350.9	0	-0.026513543
351	0	-0.026504866
351.1	0	-0.026341192
351.2	0	-0.026360016
351.3	0	-0.026275151
351.4	0	-0.026257809
351.5	0	-0.026167402
351.6	0	-0.02599358
351.7	0	-0.026032148
351.8	0	-0.025941943
351.9	0	-0.025946677
352	0	-0.025844579
352.1	0	-0.025722392
352.2	0	-0.025762266
352.3	0	-0.025637245
352.4	0	-0.025584628
352.5	0	-0.025399946
352.6	0	-0.025233746
352.7	0	-0.025140515
352.8	0	-0.024827594
352.9	0	-0.024587813
353	0	-0.02417409
353.1	0	-0.023782795
353.2	0	-0.023356256
353.3	0	-0.022705888
353.4	0	-0.022113901
353.5	0	-0.02132936
353.6	0	-0.02058518
353.7	0	-0.019706584
353.8	0	-0.018676876
353.9	0	-0.017635268
354	0	-0.016501462
354.1	0	-0.0154025
354.2	0	-0.014141503
354.3	0	-0.012840553
354.4	0	-0.011531313
354.5	0	-0.010244496
354.6	0	-0.009000488
354.7	0	-0.007615976
354.8	0	-0.006373123
354.9	0	-0.005115909
355	0	-0.004049072
355.1	0	-0.0030158
355.2	0	-0.001940196
355.3	0	-0.001163421
355.4	0	-0.000396826
355.5	0	8.29E-05
355.6	0	0.000477485
355.7	0	0.00083616
355.8	0	0.000804399
355.9	0	0.000742064
356	0	0.000359476
356.1	0	-0.000132975
356.2	0	-0.000737782
356.3	0	-0.001718785
356.4	0	-0.00274517
356.5	0	-0.00400746
356.6	0	-0.005390922
356.7	0	-0.006933844
356.8	0	-0.008711868
356.9	0	-0.010527717
357	0	-0.012439625
357.1	0	-0.014466556
357.2	0	-0.016578024
357.3	0	-0.018752054
357.4	0	-0.020952201
357.5	0	-0.023072301
357.6	0	-0.025257424
357.7	0	-0.02746078
357.8	0	-0.029520821
357.9	0	-0.031581744
358	0	-0.033402508
358.1	0	-0.035224048
358.2	0	-0.036980485
358.3	0	-0.03844129
358.4	0	-0.039829825
358.5	0	-0.040914893
358.6	0	-0.041934587
358.7	0	-0.042797784
358.8	0	-0.043280185
358.9	0	-0.043647426
359	0	-0.04371545
359.1	0	-0.043648366
359.2	0	-0.043385247
359.3	0	-0.042747835
359.4	0	-0.041969495
359.5	0	-0.040964239
359.6	0	-0.039761468
359.7	0	-0.03836502
359.8	0	-0.036718548
359.9	0	-0.034874279
360	0	-0.032933299
360.1	0	-0.030801227
360.2	0	-0.028477581
360.3	0	-0.02607631
360.4	0	-0.023502447
360.5	0	-0.020957398
360.6	0	-0.018229612
360.7	0	-0.015390414
360.8	0	-0.012609654
360.9	0	-0.009760598
361	0	-0.006991914
361.1	0	-0.004114262
361.2	0	-0.001226214
361.3	0	0.001500825
361.4	0	0.004214153
361.5	0	0.006798794
361.6	0	0.009424483
361.7	0	0.011951216
361.8	0	0.014285614
361.9	0	0.016515296
362	0	0.018629955
362.1	0	0.02071013
362.2	0	0.022601982
362.3	0	0.024316123
362.4	0	0.025877055
362.5	0	0.027331941
362.6	0	0.028706988
362.7	0	0.029839888
362.8	0	0.030868769
362.9	0	0.031702724
363	0	0.032487291
363.1	0	0.033084591
363.2	0	0.033468344
363.3	0	0.033799234
363.4	0	0.033953115
363.5	0	0.034011602
363.6	0	0.033962358
363.7	0	0.033670191
363.8	0	0.03335774
363.9	0	0.032898016
364	0	0.032349986
364.1	0	0.031698408
364.2	0	0.030867674
364.3	0	0.0300394
364.4	0	0.02911692
364.5	0	0.02810293
364.6	0	0.026989813
364.7	0	0.025816488
364.8	0	0.024645122
364.9	0	0.02344826
365	0	0.022198448
365.1	0	0.020879536
365.2	0	0.01961592
365.3	0	0.018367884
365.4	0	0.017166599
365.5	0	0.015955883
365.6	0	0.014712559
365.7	0	0.013653008
365.8	0	0.012581595
365.9	0	0.011643169
366	0	0.010769002
366.1	0	0.009870873
366.2	0	0.009247284
366.3	0	0.008594834
366.4	0	0.00808516
366.5	0	0.007710687
366.6	0	0.007338303
366.7	0	0.007225369
366.8	0	0.007084901
366.9	0	0.007076124
367	0	0.007209614
367.1	0	0.007328947
367.2	0	0.007651698
367.3	0	0.007949025
367.4	0	0.00831973
367.5	0	0.008793385
367.6	0	0.009235956
367.7	0	0.009804565
367.8	0	0.010321096
367.9	0	0.010854259
368	0	0.011432945
368.1	0	0.011980897
368.2	0	0.012532389
368.3	0	0.013036471
368.4	0	0.013504523
368.5	0	0.013955658
368.6	0	0.014394416
368.7	0	0.014730227
368.8	0	0.015047634
368.9	0	0.015290537
369	0	0.01548416
369.1	0	0.015692388
369.2	0	0.015714465
369.3	0	0.015785902
369.4	0	0.015722018
369.5	0	0.015634792
369.6	0	0.015597518
369.7	0	0.015360727
369.8	0	0.015165067
369.9	0	0.014897175
370	0	0.014563276
370.1	0	0.014324781
370.2	0	0.013895509
370.3	0	0.013552366
370.4	0	0.013173141
370.5	0	0.01272333
370.6	0	0.012391581
370.7	0	0.011926807
370.8	0	0.011551545
370.9	0	0.011190623
371	0	0.010785848
371.1	0	0.010476407
371.2	0	0.010138427
371.3	0	0.009858959
371.4	0	0.009648602
371.5	0	0.009407487
371.6	0	0.009237351
371.7	0	0.009112541
371.8	0	0.009019743
371.9	0	0.008995691
372	0	0.008959676
372.1	0	0.008941609
372.2	0	0.009030539
372.3	0	0.009088488
372.4	0	0.009190147
372.5	0	0.009293346
372.6	0	0.009332211
372.7	0	0.009492641
372.8	0	0.009530887
372.9	0	0.009557876
373	0	0.009562436
373.1	0	0.009452055
373.2	0	0.009381924
373.3	0	0.009165097
373.4	0	0.00886536
373.5	0	0.008501756
373.6	0	0.00798134
373.7	0	0.007424888
373.8	0	0.006710305
373.9	0	0.005860306
374	0	0.004948745
374.1	0	0.003876104
374.2	0	0.002705258
374.3	0	0.001431297
374.4	0	3.27E-06
374.5	0	-0.001448486
374.6	0	-0.00300392
374.7	0	-0.004686628
374.8	0	-0.00637996
374.9	0	-0.008149531
375	0	-0.009907843
375.1	0	-0.011682254
375.2	0	-0.013545985
375.3	0	-0.015301598
375.4	0	-0.017037343
375.5	0	-0.018710276
375.6	0	-0.020296559
375.7	0	-0.021889911
375.8	0	-0.02332432
375.9	0	-0.024618114
376	0	-0.025837717
376.1	0	-0.02692249
376.2	0	-0.027871428
376.3	0	-0.028668287
376.4	0	-0.029296129
376.5	0	-0.029796015
376.6	0	-0.030190681
376.7	0	-0.030366783
376.8	0	-0.030441726
376.9	0	-0.030333102
377	0	-0.030141212
377.1	0	-0.029850136
377.2	0	-0.02936687
377.3	0	-0.028830758
377.4	0	-0.028181908
377.5	0	-0.027437487
377.6	0	-0.02671375
377.7	0	-0.025793631
377.8	0	-0.024893228
377.9	0	-0.023978274
378	0	-0.022979183
378.1	0	-0.02205265
378.2	0	-0.020995668
378.3	0	-0.01999733
378.4	0	-0.019063499
378.5	0	-0.018077437
378.6	0	-0.017193767
378.7	0	-0.016231607
378.8	0	-0.015359088
378.9	0	-0.014587983
379	0	-0.013812234
379.1	0	-0.013082497
379.2	0	-0.012380705
379.3	0	-0.011760029
379.4	0	-0.011225555
379.5	0	-0.010734713
379.6	0	-0.010255981
379.7	0	-0.009868117
379.8	0	-0.009539908
379.9	0	-0.009256679
380	0	-0.009091976
380.1	0	-0.008861091
380.2	0	-0.008781771
380.3	0	-0.00872681
380.4	0	-0.008678944
380.5	0	-0.008790536
380.6	0	-0.00877116
380.7	0	-0.008943386
380.8	0	-0.009086838
380.9	0	-0.00922873
381	0	-0.00952724
381.1	0	-0.009652025
381.2	0	-0.00996307
381.3	0	-0.01022676
381.4	0	-0.01043828
381.5	0	-0.010791623
381.6	0	-0.010960383
381.7	0	-0.011279394
381.8	0	-0.011518388
381.9	0	-0.011701078
382	0	-0.011931606
382.1	0	-0.012012669
382.2	0	-0.012182195
382.3	0	-0.012248346
382.4	0	-0.012257854
382.5	0	-0.012199159
382.6	0	-0.012097011
382.7	0	-0.011988321
382.8	0	-0.011741719
382.9	0	-0.011474393
383	0	-0.011058322
383.1	0	-0.010649424
383.2	0	-0.010179242
383.3	0	-0.00958826
383.4	0	-0.008984448
383.5	0	-0.008193565
383.6	0	-0.007503119
383.7	0	-0.006663192
383.8	0	-0.005769745
383.9	0	-0.004877975
384	0	-0.003789784
384.1	0	-0.002883841
384.2	0	-0.001797323
384.3	0	-0.000713901
384.4	0	0.000344175
384.5	0	0.001564127
384.6	0	0.002534645
384.7	0	0.00370847
384.8	0	0.004814496
384.9	0	0.005880524
385	0	0.007044635
385.1	0	0.00793751
385.2	0	0.009017476
385.3	0	0.009973228
385.4	0	0.010876236
385.5	0	0.011793114
385.6	0	0.012483115
385.7	0	0.013309824
385.8	0	0.013990242
385.9	0	0.014623252
386	0	0.015184662
386.1	0	0.01560693
