Time (ns)	Input signal	Output signal
158.6	0	0.337567894
158.7	0	0.335784879
158.8	0	0.326224702
158.9	0	0.30868381
159	0	0.283816831
159.1	0	0.251609289
159.2	0	0.212844778
159.3	0	0.167714109
159.4	0	0.117127022
159.5	0	0.06165105
159.6	0	0.000856419
159.7	0	-0.063108553
159.8	0	-0.130948339
159.9	0	-0.200841074
160	0	-0.272725221
160.1	0	-0.346510409
160.2	0	-0.419968787
160.3	0	-0.494035783
160.4	0	-0.567081228
160.5	0	-0.638603887
160.6	0	-0.708702909
160.7	0	-0.775380078
160.8	0	-0.839583622
160.9	0	-0.899748013
161	0	-0.955594277
161.1	0	-1.007251303
161.2	0	-1.053109714
161.3	0	-1.093938891
161.4	0	-1.128900751
161.5	0	-1.157278689
161.6	0	-1.179807669
161.7	0	-1.195360552
161.8	0	-1.204036286
161.9	0	-1.206296504
162	0	-1.201112515
162.1	0	-1.189274537
162.2	0	-1.170711985
162.3	0	-1.144885846
162.4	0	-1.113107182
162.5	0	-1.07456739
162.6	0	-1.02983213
162.7	0	-0.979851588
162.8	0	-0.92361318
162.9	0	-0.862935242
163	0	-0.797562503
163.1	0	-0.727433709
163.2	0	-0.654479712
163.3	0	-0.577517434
163.4	0	-0.498187929
163.5	0	-0.417100508
163.6	0	-0.333643662
163.7	0	-0.249692081
163.8	0	-0.164814711
163.9	0	-0.079937639
164	0	0.003802571
164.1	0	0.087610556
164.2	0	0.169258555
164.3	0	0.24894161
164.4	0	0.326975524
164.5	0	0.401435988
164.6	0	0.473629134
164.7	0	0.54230387
164.8	0	0.606999335
164.9	0	0.668464043
165	0	0.725432999
165.1	0	0.778282859
165.2	0	0.827274331
165.3	0	0.871179131
165.4	0	0.911261607
165.5	0	0.946757075
165.6	0	0.977470945
165.7	0	1.004589568
165.8	0	1.026705901
165.9	0	1.044920066
166	0	1.059265152
166.1	0	1.069170526
166.2	0	1.075776402
166.3	0	1.078422886
166.4	0	1.077571638
166.5	0	1.073662414
166.6	0	1.066351184
166.7	0	1.056185243
166.8	0	1.043283516
166.9	0	1.027509689
167	0	1.009638653
167.1	0	0.989518372
167.2	0	0.967077401
167.3	0	0.94271567
167.4	0	0.916717862
167.5	0	0.889236206
167.6	0	0.860255433
167.7	0	0.829837255
167.8	0	0.798262209
167.9	0	0.765786665
168	0	0.732601275
168.1	0	0.69873976
168.2	0	0.664233645
168.3	0	0.629250571
168.4	0	0.593978757
168.5	0	0.558604541
168.6	0	0.523298413
168.7	0	0.488222918
168.8	0	0.453538783
168.9	0	0.419341254
169	0	0.385664874
169.1	0	0.352770599
169.2	0	0.320881025
169.3	0	0.289914314
169.4	0	0.260305788
169.5	0	0.231948906
169.6	0	0.205020237
169.7	0	0.179860383
169.8	0	0.15616122
169.9	0	0.134400815
170	0	0.114680963
170.1	0	0.096562311
170.2	0	0.081007504
170.3	0	0.067290657
170.4	0	0.055638869
170.5	0	0.046548594
170.6	0	0.039237383
170.7	0	0.034458603
170.8	0	0.031752156
170.9	0	0.030976543
171	0	0.032602634
171.1	0	0.036039049
171.2	0	0.041329484
171.3	0	0.048616825
171.4	0	0.057247884
171.5	0	0.067582564
171.6	0	0.07929153
171.7	0	0.091996995
171.8	0	0.105888815
171.9	0	0.12051072
172	0	0.135460257
172.1	0	0.151167543
172.2	0	0.166743926
172.3	0	0.182369086
172.4	0	0.197753687
172.5	0	0.212127098
172.6	0	0.226470462
172.7	0	0.239320314
172.8	0	0.251169132
172.9	0	0.261685651
173	0	0.270284806
173.1	0	0.277668584
173.2	0	0.28295567
173.3	0	0.286080112
173.4	0	0.287587919
173.5	0	0.286287374
173.6	0	0.283054819
173.7	0	0.277540709
173.8	0	0.269407513
173.9	0	0.259341774
174	0	0.246719496
174.1	0	0.231856207
174.2	0	0.215161323
174.3	0	0.196009256
174.4	0	0.175224704
174.5	0	0.152838137
174.6	0	0.128395308
174.7	0	0.103067563
174.8	0	0.076378798
174.9	0	0.048573038
175	0	0.020616307
175.1	0	-0.008515096
175.2	0	-0.037397109
175.3	0	-0.066238982
175.4	0	-0.095266534
175.5	0	-0.123062208
175.6	0	-0.150711429
175.7	0	-0.177200581
175.8	0	-0.202167429
175.9	0	-0.226443393
176	0	-0.248491562
176.1	0	-0.269115107
176.2	0	-0.288084003
176.3	0	-0.30467825
176.4	0	-0.31966125
176.5	0	-0.332382153
176.6	0	-0.342897607
176.7	0	-0.3516217
176.8	0	-0.357984978
176.9	0	-0.362389375
177	0	-0.365143159
177.1	0	-0.365538744
177.2	0	-0.364696969
177.3	0	-0.362291553
177.4	0	-0.358090254
177.5	0	-0.35318135
177.6	0	-0.346731451
177.7	0	-0.339761049
177.8	0	-0.332393608
177.9	0	-0.324211783
178	0	-0.315718115
178.1	0	-0.307396668
178.2	0	-0.299519561
178.3	0	-0.291815179
178.4	0	-0.284315284
178.5	0	-0.27785319
178.6	0	-0.272177033
178.7	0	-0.26726279
178.8	0	-0.26374937
178.9	0	-0.261034791
179	0	-0.259486859
179.1	0	-0.259439042
179.2	0	-0.260168409
179.3	0	-0.262404201
179.4	0	-0.265798532
179.5	0	-0.269952597
179.6	0	-0.275656677
179.7	0	-0.281861164
179.8	0	-0.289058778
179.9	0	-0.29703695
180	0	-0.305334197
180.1	0	-0.314061702
180.2	0	-0.323185926
180.3	0	-0.332648138
180.4	0	-0.342255074
180.5	0	-0.351051512
180.6	0	-0.359899942
180.7	0	-0.368261766
180.8	0	-0.375692304
180.9	0	-0.382778706
181	0	-0.388668903
181.1	0	-0.393782449
181.2	0	-0.397956006
181.3	0	-0.400741575
181.4	0	-0.402534413
181.5	0	-0.403092108
181.6	0	-0.40232827
181.7	0	-0.400456929
181.8	0	-0.397336541
181.9	0	-0.392949571
182	0	-0.38758628
182.1	0	-0.380897753
182.2	0	-0.373231765
182.3	0	-0.364881012
182.4	0	-0.355253734
182.5	0	-0.345313136
182.6	0	-0.33441663
182.7	0	-0.322865198
182.8	0	-0.311375474
182.9	0	-0.298896567
183	0	-0.286768629
183.1	0	-0.274488813
183.2	0	-0.261862316
183.3	0	-0.249440111
183.4	0	-0.237408925
183.5	0	-0.225727044
183.6	0	-0.214255149
183.7	0	-0.203197058
183.8	0	-0.192752916
183.9	0	-0.182833773
184	0	-0.173472641
184.1	0	-0.164777855
184.2	0	-0.156746623
184.3	0	-0.14919122
184.4	0	-0.142548836
184.5	0	-0.136282069
184.6	0	-0.130631672
184.7	0	-0.12573993
184.8	0	-0.121059302
184.9	0	-0.117282598
185	0	-0.113622133
185.1	0	-0.110262582
185.2	0	-0.107563886
185.3	0	-0.10449429
185.4	0	-0.102158463
185.5	0	-0.0996223
185.6	0	-0.096918246
185.7	0	-0.094600639
185.8	0	-0.091621603
185.9	0	-0.088758356
186	0	-0.085551034
186.1	0	-0.081812884
186.2	0	-0.078000176
186.3	0	-0.073426263
186.4	0	-0.068513813
186.5	0	-0.063069509
186.6	0	-0.057050164
186.7	0	-0.050413618
186.8	0	-0.043273255
186.9	0	-0.035435399
187	0	-0.026993682
187.1	0	-0.018119094
187.2	0	-0.008323656
187.3	0	0.001609192
187.4	0	0.012382046
187.5	0	0.023645077
187.6	0	0.034982729
187.7	0	0.047348206
187.8	0	0.0594208
187.9	0	0.072202972
188	0	0.085246253
188.1	0	0.098022377
188.2	0	0.111566835
188.3	0	0.124624443
188.4	0	0.137812034
188.5	0	0.151216698
188.6	0	0.164237187
188.7	0	0.177051196
188.8	0	0.189608944
188.9	0	0.201851715
189	0	0.213856584
189.1	0	0.225394575
189.2	0	0.236493666
189.3	0	0.247168187
189.4	0	0.257242789
189.5	0	0.266782207
189.6	0	0.275937233
189.7	0	0.284207965
189.8	0	0.292219022
189.9	0	0.299512536
190	0	0.306027863
190.1	0	0.312376374
190.2	0	0.317688853
190.3	0	0.32280927
190.4	0	0.327358858
190.5	0	0.331071458
190.6	0	0.33474533
190.7	0	0.337490443
190.8	0	0.340085224
190.9	0	0.342401618
191	0	0.343998266
191.1	0	0.345246691
191.2	0	0.346346003
191.3	0	0.347249116
191.4	0	0.347852835
191.5	0	0.348103412
191.6	0	0.348126963
191.7	0	0.348015499
191.8	0	0.347785434
191.9	0	0.34744882
192	0	0.347011903
192.1	0	0.346459727
192.2	0	0.345772494
192.3	0	0.344934512
192.4	0	0.343985976
192.5	0	0.343007409
192.6	0	0.342079492
192.7	0	0.341159191
192.8	0	0.339957373
192.9	0	0.338489633
193	0	0.337055908
193.1	0	0.335685675
193.2	0	0.334254665
193.3	0	0.332553053
193.4	0	0.33054608
193.5	0	0.328427555
193.6	0	0.326253399
193.7	0	0.323957219
193.8	0	0.321343352
193.9	0	0.318353467
194	0	0.315201253
194.1	0	0.311874054
194.2	0	0.308192007
194.3	0	0.304140235
194.4	0	0.299775148
194.5	0	0.295175375
194.6	0	0.290245366
194.7	0	0.284766501
194.8	0	0.278987319
194.9	0	0.27294772
195	0	0.266294351
195.1	0	0.259499612
195.2	0	0.252046541
195.3	0	0.244206209
195.4	0	0.236300524
195.5	0	0.227577535
195.6	0	0.218797629
195.7	0	0.209407528
195.8	0	0.199546468
195.9	0	0.189756186
196	0	0.179245901
196.1	0	0.168616658
196.2	0	0.157569791
196.3	0	0.14617707
196.4	0	0.134868006
196.5	0	0.123069787
196.6	0	0.111232939
196.7	0	0.099257613
196.8	0	0.086997497
196.9	0	0.074861575
197	0	0.06275319
197.1	0	0.050406248
197.2	0	0.038415274
197.3	0	0.026383063
197.4	0	0.014425265
197.5	0	0.002936825
197.6	0	-0.008634828
197.7	0	-0.019816169
197.8	0	-0.03049918
197.9	0	-0.041205053
198	0	-0.051126097
198.1	0	-0.060901306
198.2	0	-0.070217602
198.3	0	-0.078835875
198.4	0	-0.087252546
198.5	0	-0.094899614
198.6	0	-0.102050626
198.7	0	-0.108927744
198.8	0	-0.114862336
198.9	0	-0.120601466
199	0	-0.125575604
199.1	0	-0.129997996
199.2	0	-0.134102185
199.3	0	-0.137447733
199.4	0	-0.140426131
199.5	0	-0.143010759
199.6	0	-0.144960891
199.7	0	-0.146728547
199.8	0	-0.147934621
199.9	0	-0.148776921
200	0	-0.149573572
200.1	0	-0.149893521
200.2	0	-0.15009184
200.3	0	-0.150041399
200.4	0	-0.149860544
200.5	0	-0.149773344
200.6	0	-0.14951513
200.7	0	-0.149234825
200.8	0	-0.149128032
200.9	0	-0.148969788
201	0	-0.149244695
201.1	0	-0.149581181
201.2	0	-0.14987315
201.3	0	-0.150739218
201.4	0	-0.151779382
201.5	0	-0.153148954
201.6	0	-0.15512541
201.7	0	-0.157053343
201.8	0	-0.159593213
201.9	0	-0.162592209
202	0	-0.16588556
202.1	0	-0.169782951
202.2	0	-0.173964866
202.3	0	-0.178560216
202.4	0	-0.183707925
202.5	0	-0.189099048
202.6	0	-0.195025212
202.7	0	-0.201236048
202.8	0	-0.20773263
202.9	0	-0.21471299
203	0	-0.221905103
203.1	0	-0.229189836
203.2	0	-0.236689159
203.3	0	-0.244377973
203.4	0	-0.252147654
203.5	0	-0.259889463
203.6	0	-0.267528345
203.7	0	-0.27504054
203.8	0	-0.282409862
203.9	0	-0.289592419
204	0	-0.296399638
204.1	0	-0.302702602
204.2	0	-0.308577028
204.3	0	-0.313999438
204.4	0	-0.318828827
204.5	0	-0.322904901
204.6	0	-0.326158029
204.7	0	-0.328772493
204.8	0	-0.330537031
204.9	0	-0.331343685
205	0	-0.331270332
205.1	0	-0.330160669
205.2	0	-0.328045517
205.3	0	-0.325079787
205.4	0	-0.320956974
205.5	0	-0.315848773
205.6	0	-0.309833081
205.7	0	-0.302648042
205.8	0	-0.294706191
205.9	0	-0.28582277
206	0	-0.275967189
206.1	0	-0.265466355
206.2	0	-0.25408871
206.3	0	-0.242161719
206.4	0	-0.229674617
206.5	0	-0.21662784
206.6	0	-0.203199335
206.7	0	-0.18952476
206.8	0	-0.175693753
206.9	0	-0.161743783
207	0	-0.147783631
207.1	0	-0.13403595
207.2	0	-0.1205183
207.3	0	-0.107193135
207.4	0	-0.0944342
207.5	0	-0.082195507
207.6	0	-0.070398417
207.7	0	-0.059549836
207.8	0	-0.049179087
207.9	0	-0.039731703
208	0	-0.031207145
208.1	0	-0.023365592
208.2	0	-0.016663227
208.3	0	-0.010735242
208.4	0	-0.005757471
208.5	0	-0.001769266
208.6	0	0.001426319
208.7	0	0.003617516
208.8	0	0.005058537
208.9	0	0.005756963
209	0	0.005673374
209.1	0	0.004901604
209.2	0	0.003645886
209.3	0	0.001808798
209.4	0	-0.000350129
209.5	0	-0.002790846
209.6	0	-0.005702767
209.7	0	-0.008433325
209.8	0	-0.011435733
209.9	0	-0.014367785
210	0	-0.016923988
210.1	0	-0.019698565
210.2	0	-0.021766009
210.3	0	-0.023643832
210.4	0	-0.025166683
210.5	0	-0.025863424
210.6	0	-0.026442998
210.7	0	-0.0260512
210.8	0	-0.025177298
210.9	0	-0.023794335
211	0	-0.021386213
211.1	0	-0.018618897
211.2	0	-0.014957217
211.3	0	-0.010584029
211.4	0	-0.005768061
211.5	0	-7.47E-05
211.6	0	0.0061871
211.7	0	0.012928453
211.8	0	0.020399417
211.9	0	0.028224892
212	0	0.036425839
212.1	0	0.045313994
212.2	0	0.054180377
212.3	0	0.06356642
212.4	0	0.073169319
212.5	0	0.082689961
212.6	0	0.092717937
212.7	0	0.102391247
212.8	0	0.112259364
212.9	0	0.122207432
213	0	0.131542858
213.1	0	0.141323547
213.2	0	0.150473463
213.3	0	0.159481455
213.4	0	0.168394946
213.5	0	0.176592785
213.6	0	0.184900178
213.7	0	0.192558041
213.8	0	0.199910179
213.9	0	0.206836038
214	0	0.213220349
214.1	0	0.219310926
214.2	0	0.225022206
214.3	0	0.230184623
214.4	0	0.234919496
214.5	0	0.239285125
214.6	0	0.243224889
214.7	0	0.246698138
214.8	0	0.249706734
214.9	0	0.252357
215	0	0.254703861
215.1	0	0.256693205
215.2	0	0.258240545
215.3	0	0.259305094
215.4	0	0.260115096
215.5	0	0.260793521
215.6	0	0.261114316
215.7	0	0.261000502
215.8	0	0.260552397
215.9	0	0.25992571
216	0	0.259194719
216.1	0	0.258170433
216.2	0	0.25678191
216.3	0	0.255146796
216.4	0	0.253367421
216.5	0	0.251491611
216.6	0	0.249421142
216.7	0	0.247100222
216.8	0	0.244589992
216.9	0	0.241925789
217	0	0.239116761
217.1	0	0.23617144
217.2	0	0.233092591
217.3	0	0.229870764
217.4	0	0.226494959
217.5	0	0.222959415
217.6	0	0.219295506
217.7	0	0.215550535
217.8	0	0.211767569
217.9	0	0.207877639
218	0	0.203731426
218.1	0	0.199543553
218.2	0	0.195340316
218.3	0	0.190790815
218.4	0	0.186480102
218.5	0	0.181980146
218.6	0	0.177216586
218.7	0	0.172397092
218.8	0	0.167598042
218.9	0	0.162794483
219	0	0.157847831
219.1	0	0.152746851
219.2	0	0.147594521
219.3	0	0.14241264
219.4	0	0.137188479
219.5	0	0.131909292
219.6	0	0.126564692
219.7	0	0.12114712
219.8	0	0.115649179
219.9	0	0.11009331
220	0	0.104605691
220.1	0	0.098960721
220.2	0	0.093305192
220.3	0	0.087780107
220.4	0	0.08196895
220.5	0	0.076323228
220.6	0	0.070668743
220.7	0	0.064768737
220.8	0	0.0592078
220.9	0	0.053347432
221	0	0.047623151
221.1	0	0.041925458
221.2	0	0.035967955
221.3	0	0.03036334
221.4	0	0.024474499
221.5	0	0.018603459
221.6	0	0.012968474
221.7	0	0.006966133
221.8	0	0.001240657
221.9	0	-0.004596025
222	0	-0.010550738
222.1	0	-0.016249195
222.2	0	-0.022211318
222.3	0	-0.028086554
222.4	0	-0.033884356
222.5	0	-0.03985862
222.6	0	-0.045663188
222.7	0	-0.051540433
222.8	0	-0.057477776
222.9	0	-0.063211201
223	0	-0.069079399
223.1	0	-0.074856573
223.2	0	-0.080510662
223.3	0	-0.086334635
223.4	0	-0.091891443
223.5	0	-0.097435402
223.6	0	-0.102975812
223.7	0	-0.108235659
223.8	0	-0.113604867
223.9	0	-0.118693546
224	0	-0.12370891
224.1	0	-0.128580239
224.2	0	-0.133177322
224.3	0	-0.137711032
224.4	0	-0.142142155
224.5	0	-0.146281128
224.6	0	-0.150181621
224.7	0	-0.15390875
224.8	0	-0.157478447
224.9	0	-0.160846275
225	0	-0.163949003
225.1	0	-0.166786149
225.2	0	-0.169400776
225.3	0	-0.171876074
225.4	0	-0.174179059
225.5	0	-0.176208037
225.6	0	-0.178013739
225.7	0	-0.179663796
225.8	0	-0.181138436
225.9	0	-0.182428271
226	0	-0.183550621
226.1	0	-0.184543027
226.2	0	-0.18543285
226.3	0	-0.186186184
226.4	0	-0.186788631
226.5	0	-0.187270611
226.6	0	-0.1876659
226.7	0	-0.188003327
226.8	0	-0.188289742
226.9	0	-0.188525893
227	0	-0.188712609
227.1	0	-0.188852159
227.2	0	-0.188948047
227.3	0	-0.189003812
227.4	0	-0.189021498
227.5	0	-0.188999337
227.6	0	-0.188934961
227.7	0	-0.188826197
227.8	0	-0.18867253
227.9	0	-0.188474307
228	0	-0.18823182
228.1	0	-0.187941656
228.2	0	-0.187594798
228.3	0	-0.187181763
228.4	0	-0.186691602
228.5	0	-0.186106254
228.6	0	-0.185405513
228.7	0	-0.184570655
228.8	0	-0.183606666
228.9	0	-0.182536619
229	0	-0.18137849
229.1	0	-0.180110726
229.2	0	-0.17862755
229.3	0	-0.176937994
229.4	0	-0.175170924
229.5	0	-0.173328806
229.6	0	-0.17132504
229.7	0	-0.168998301
229.8	0	-0.166450745
229.9	0	-0.164075567
230	0	-0.16132058
230.1	0	-0.158464502
230.2	0	-0.155402804
230.3	0	-0.152024936
230.4	0	-0.14878468
230.5	0	-0.145310079
230.6	0	-0.141627052
230.7	0	-0.137829125
230.8	0	-0.133827504
230.9	0	-0.129753616
231	0	-0.125612287
231.1	0	-0.121252614
231.2	0	-0.116789889
231.3	0	-0.112284575
231.4	0	-0.107553515
231.5	0	-0.102872694
231.6	0	-0.097971406
231.7	0	-0.092965179
231.8	0	-0.088052955
231.9	0	-0.082805989
232	0	-0.077715269
232.1	0	-0.072466503
232.2	0	-0.067097238
232.3	0	-0.061900065
232.4	0	-0.056385328
232.5	0	-0.051025519
232.6	0	-0.045720155
232.7	0	-0.040106746
232.8	0	-0.034825419
232.9	0	-0.029358277
233	0	-0.023899307
233.1	0	-0.018691527
233.2	0	-0.013209691
233.3	0	-0.008028095
233.4	0	-0.002829358
233.5	0	0.002402398
233.6	0	0.007303639
233.7	0	0.012371131
233.8	0	0.017226483
233.9	0	0.021956738
234	0	0.026718419
234.1	0	0.031200966
234.2	0	0.035688527
234.3	0	0.040061896
234.4	0	0.044269525
234.5	0	0.048380404
234.6	0	0.052435057
234.7	0	0.056288777
234.8	0	0.060119664
234.9	0	0.06383668
235	0	0.067435939
235.1	0	0.071033417
235.2	0	0.074423509
235.3	0	0.077825358
235.4	0	0.081175764
235.5	0	0.084369704
235.6	0	0.087706176
235.7	0	0.090923012
235.8	0	0.094036455
235.9	0	0.097156124
236	0	0.100289281
236.1	0	0.103425123
236.2	0	0.106553396
236.3	0	0.109669285
236.4	0	0.112771091
236.5	0	0.115857153
236.6	0	0.118925808
236.7	0	0.121975394
236.8	0	0.125004251
236.9	0	0.128009819
237	0	0.130984687
237.1	0	0.133919808
237.2	0	0.136806324
237.3	0	0.139639929
237.4	0	0.142414308
237.5	0	0.145072862
237.6	0	0.147573255
237.7	0	0.149986853
237.8	0	0.152341705
237.9	0	0.15457625
238	0	0.156609607
238.1	0	0.158394411
238.2	0	0.160059007
238.3	0	0.161671268
238.4	0	0.163109073
238.5	0	0.164299833
238.6	0	0.16524224
238.7	0	0.166016989
238.8	0	0.16668722
238.9	0	0.167202137
239	0	0.16751702
239.1	0	0.167619325
239.2	0	0.167553626
239.3	0	0.167369631
239.4	0	0.167042001
239.5	0	0.166561984
239.6	0	0.165966141
239.7	0	0.165274877
239.8	0	0.164489799
239.9	0	0.163584046
240	0	0.16255507
240.1	0	0.161453419
240.2	0	0.160334758
240.3	0	0.159219816
240.4	0	0.157938593
240.5	0	0.15647561
240.6	0	0.155270405
240.7	0	0.153868195
240.8	0	0.152414844
240.9	0	0.151083492
241	0	0.149594963
241.1	0	0.147978785
241.2	0	0.14632505
241.3	0	0.144709855
241.4	0	0.143053214
241.5	0	0.141230534
241.6	0	0.139343237
241.7	0	0.13746368
241.8	0	0.135501901
241.9	0	0.133402334
242	0	0.131161265
242.1	0	0.12882705
242.2	0	0.126429056
242.3	0	0.123904672
242.4	0	0.121218375
242.5	0	0.118382753
242.6	0	0.115433259
242.7	0	0.112383814
242.8	0	0.109142791
242.9	0	0.105719816
243	0	0.102272193
243.1	0	0.098625996
243.2	0	0.094879936
243.3	0	0.09096319
243.4	0	0.086849704
243.5	0	0.082829297
243.6	0	0.078580239
243.7	0	0.074159308
243.8	0	0.069907832
243.9	0	0.06527988
244	0	0.060764135
244.1	0	0.056148127
244.2	0	0.051418506
244.3	0	0.046804814
244.4	0	0.041977941
244.5	0	0.03730315
244.6	0	0.032492742
244.7	0	0.027771457
244.8	0	0.023031317
244.9	0	0.018256604
245	0	0.013572854
245.1	0	0.008858286
245.2	0	0.00424134
245.3	0	-0.000403206
245.4	0	-0.004951676
245.5	0	-0.009474089
245.6	0	-0.013990592
245.7	0	-0.018348948
245.8	0	-0.022777213
245.9	0	-0.027087468
246	0	-0.031330442
246.1	0	-0.035626807
246.2	0	-0.039643205
246.3	0	-0.04379382
246.4	0	-0.047837326
246.5	0	-0.051725737
246.6	0	-0.055645781
246.7	0	-0.059445343
246.8	0	-0.06319609
246.9	0	-0.066843938
247	0	-0.0704096
247.1	0	-0.073974308
247.2	0	-0.077445836
247.3	0	-0.080750721
247.4	0	-0.084049928
247.5	0	-0.087205225
247.6	0	-0.090284368
247.7	0	-0.093313746
247.8	0	-0.096115399
247.9	0	-0.098937509
248	0	-0.101629491
248.1	0	-0.10418344
248.2	0	-0.106732253
248.3	0	-0.108917674
248.4	0	-0.111157006
248.5	0	-0.113419911
248.6	0	-0.115210457
248.7	0	-0.117273621
248.8	0	-0.118997427
248.9	0	-0.120568516
249	0	-0.122294633
249.1	0	-0.123619632
249.2	0	-0.125096643
249.3	0	-0.126278683
249.4	0	-0.127348904
249.5	0	-0.128572625
249.6	0	-0.129451453
249.7	0	-0.130388273
249.8	0	-0.131274795
249.9	0	-0.132043396
250	0	-0.132722128
250.1	0	-0.133341582
250.2	0	-0.133906059
250.3	0	-0.134363797
250.4	0	-0.134795673
250.5	0	-0.135361351
250.6	0	-0.135754887
250.7	0	-0.13592648
250.8	0	-0.136408623
250.9	0	-0.136534616
251	0	-0.136768254
251.1	0	-0.137094284
251.2	0	-0.13699767
251.3	0	-0.137277537
251.4	0	-0.137277305
251.5	0	-0.137192415
251.6	0	-0.137303782
251.7	0	-0.137125285
251.8	0	-0.13694814
251.9	0	-0.136751125
252	0	-0.136365702
252.1	0	-0.136135587
252.2	0	-0.135583737
252.3	0	-0.135005389
252.4	0	-0.13452011
252.5	0	-0.133676677
252.6	0	-0.132952285
252.7	0	-0.131943028
252.8	0	-0.130812493
252.9	0	-0.12978904
253	0	-0.128411912
253.1	0	-0.127068973
253.2	0	-0.125485717
253.3	0	-0.123734105
253.4	0	-0.122056447
253.5	0	-0.120036553
253.6	0	-0.117997088
253.7	0	-0.115741404
253.8	0	-0.113280558
253.9	0	-0.110882048
254	0	-0.108228788
254.1	0	-0.10547356
254.2	0	-0.102520673
254.3	0	-0.099387588
254.4	0	-0.096345505
254.5	0	-0.093023987
254.6	0	-0.08964973
254.7	0	-0.086129586
254.8	0	-0.082375839
254.9	0	-0.07873992
255	0	-0.074920396
255.1	0	-0.071002161
255.2	0	-0.067055738
255.3	0	-0.062979711
255.4	0	-0.0588939
255.5	0	-0.054747316
255.6	0	-0.050549409
255.7	0	-0.046355699
255.8	0	-0.04212962
255.9	0	-0.037874618
256	0	-0.033650912
256.1	0	-0.029430619
256.2	0	-0.025177539
256.3	0	-0.021059268
256.4	0	-0.016835458
256.5	0	-0.012809678
256.6	0	-0.008756223
256.7	0	-0.004713671
256.8	0	-0.000853903
256.9	0	0.003069022
257	0	0.006752624
257.1	0	0.010466168
257.2	0	0.014110852
257.3	0	0.017539718
257.4	0	0.021055104
257.5	0	0.024240839
257.6	0	0.027534629
257.7	0	0.030659394
257.8	0	0.033609952
257.9	0	0.036644654
258	0	0.039358496
258.1	0	0.042224626
258.2	0	0.044839762
258.3	0	0.0473565
258.4	0	0.049982087
258.5	0	0.052253108
258.6	0	0.054677984
258.7	0	0.056910009
258.8	0	0.059062439
258.9	0	0.061343338
259	0	0.063294936
259.1	0	0.065441684
259.2	0	0.067404853
259.3	0	0.069335213
259.4	0	0.071362551
259.5	0	0.073150332
259.6	0	0.075109157
259.7	0	0.077036174
259.8	0	0.078841247
259.9	0	0.080590217
260	0	0.082346882
260.1	0	0.084131617
260.2	0	0.08592387
260.3	0	0.087701487
260.4	0	0.089439012
260.5	0	0.091104237
260.6	0	0.092756313
260.7	0	0.094533707
260.8	0	0.096213641
260.9	0	0.097704555
261	0	0.099490918
261.1	0	0.100921178
261.2	0	0.102516912
261.3	0	0.104081248
261.4	0	0.105340507
261.5	0	0.106952447
261.6	0	0.108103312
261.7	0	0.109539186
261.8	0	0.110718337
261.9	0	0.111775601
262	0	0.11312433
262.1	0	0.113914783
262.2	0	0.114979858
262.3	0	0.115780127
262.4	0	0.116440423
262.5	0	0.117355325
262.6	0	0.117671727
262.7	0	0.118343669
262.8	0	0.118650083
262.9	0	0.118878824
263	0	0.119242841
263.1	0	0.119056922
263.2	0	0.119223139
263.3	0	0.119005643
263.4	0	0.118699303
263.5	0	0.118427043
263.6	0	0.117940982
263.7	0	0.117321125
263.8	0	0.116538989
263.9	0	0.115776814
264	0	0.114844338
264.1	0	0.113762539
264.2	0	0.112693667
264.3	0	0.111511165
264.4	0	0.110108791
264.5	0	0.108575373
264.6	0	0.107230635
264.7	0	0.105410701
264.8	0	0.103851794
264.9	0	0.102104808
265	0	0.099940217
265.1	0	0.098390982
265.2	0	0.09602027
265.3	0	0.094093274
265.4	0	0.092052651
265.5	0	0.089461439
265.6	0	0.087742434
265.7	0	0.084938031
265.8	0	0.08286648
265.9	0	0.080547444
266	0	0.077699451
266.1	0	0.075813785
266.2	0	0.072769438
266.3	0	0.070572515
266.4	0	0.068052848
266.5	0	0.065208002
266.6	0	0.063101759
266.7	0	0.060037701
266.8	0	0.057720856
266.9	0	0.055045741
267	0	0.052267565
267.1	0	0.049916223
267.2	0	0.04701166
267.3	0	0.044549282
267.4	0	0.041808109
267.5	0	0.039177731
267.6	0	0.036466941
267.7	0	0.033847303
267.8	0	0.031179216
267.9	0	0.028375424
268	0	0.025958384
268.1	0	0.022880491
268.2	0	0.020563363
268.3	0	0.01766601
268.4	0	0.014835815
268.5	0	0.012543408
268.6	0	0.009179463
268.7	0	0.007123431
268.8	0	0.003998942
268.9	0	0.001202092
269	0	-0.001079079
269.1	0	-0.004573444
269.2	0	-0.006512563
269.3	0	-0.009769421
269.4	0	-0.012477742
269.5	0	-0.014826389
269.6	0	-0.01826701
269.7	0	-0.020255581
269.8	0	-0.023507221
269.9	0	-0.026084
270	0	-0.028577731
270.1	0	-0.031747793
270.2	0	-0.033903296
270.3	0	-0.036992426
270.4	0	-0.039413109
270.5	0	-0.042098184
270.6	0	-0.044815271
270.7	0	-0.047187956
270.8	0	-0.049937809
270.9	0	-0.052184746
271	0	-0.054921257
271.1	0	-0.057007854
271.2	0	-0.059644049
271.3	0	-0.061889348
271.4	0	-0.064040009
271.5	0	-0.066750853
271.6	0	-0.068319788
271.7	0	-0.071067208
271.8	0	-0.072841912
271.9	0	-0.074841361
272	0	-0.077351813
272.1	0	-0.078499884
272.2	0	-0.081179639
